Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M4M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,95
M4M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,20
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,1290
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,985
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,575
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,290
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,120
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,305
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,220
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,70
M4M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,20
M4M,Family characteristics,Total children in census families in private households,,,,,,5550
M4M,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1445
M4M,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1400
M4M,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,555
M4M,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,1120
M4M,Family characteristics,Total children in census families in private households,25 years and over,,,,,1030
M4M,Family characteristics,Average number of children at home per census family,,,,,,1
M4N,Family characteristics,Total number of census families in private households,,,,,,4010
M4N,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,1765
M4N,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,740
M4N,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,1020
M4N,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,480
M4N,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,4010
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3625
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,3315
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1295
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,2020
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,605
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,950
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,460
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,310
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,245
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,65
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,25
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,20
M4N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,20
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,385
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,320
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,190
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,85
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,45
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,65
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,30
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,25
M4N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,15
M4N,Family characteristics,Total children in census families in private households,,,,,,4725
M4N,Family characteristics,Total children in census families in private households,Under six years of age,,,,,860
M4N,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1770
M4N,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,615
M4N,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,1100
M4N,Family characteristics,Total children in census families in private households,25 years and over,,,,,385
M4N,Family characteristics,Average number of children at home per census family,,,,,,1.2
M4P,Family characteristics,Total number of census families in private households,,,,,,4310
M4P,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2755
M4P,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,890
M4P,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,525
M4P,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,135
M4P,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,4310
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3580
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2665
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1400
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1270
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,680
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,465
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,120
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,920
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,815
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,105
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,65
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,35
M4P,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,725
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,610
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,455
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,125
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,25
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,115
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,85
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,25
M4P,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M4P,Family characteristics,Total children in census families in private households,,,,,,3105
M4P,Family characteristics,Total children in census families in private households,Under six years of age,,,,,830
M4P,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,925
M4P,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,325
M4P,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,670
M4P,Family characteristics,Total children in census families in private households,25 years and over,,,,,365
M4P,Family characteristics,Average number of children at home per census family,,,,,,0.7
M4R,Family characteristics,Total number of census families in private households,,,,,,2835
M4R,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,1280
M4R,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,565
M4R,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,705
M4R,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,285
M4R,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,2835
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,2480
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2115
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,785
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1330
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,415
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,635
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,280
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,360
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,290
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,75
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,35
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,25
M4R,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,360
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,300
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,170
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,95
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,35
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,60
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,35
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,15
M4R,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M4R,Family characteristics,Total children in census families in private households,,,,,,3245
M4R,Family characteristics,Total children in census families in private households,Under six years of age,,,,,735
M4R,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1140
M4R,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,405
M4R,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,710
M4R,Family characteristics,Total children in census families in private households,25 years and over,,,,,255
M4R,Family characteristics,Average number of children at home per census family,,,,,,1.1
M4S,Family characteristics,Total number of census families in private households,,,,,,6135
M4S,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,3500
M4S,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1360
M4S,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,1045
M4S,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,230
M4S,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,6135
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,5205
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,4055
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1860
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,2195
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1025
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,965
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,210
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,1145
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,1000
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,145
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,80
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,55
M4S,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,935
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,785
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,545
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,210
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,30
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,145
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,90
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,50
M4S,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,10
M4S,Family characteristics,Total children in census families in private households,,,,,,5100
M4S,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1490
M4S,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1615
M4S,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,500
M4S,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,930
M4S,Family characteristics,Total children in census families in private households,25 years and over,,,,,565
M4S,Family characteristics,Average number of children at home per census family,,,,,,0.8
M4T,Family characteristics,Total number of census families in private households,,,,,,2495
M4T,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,1395
M4T,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,435
M4T,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,460
M4T,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,205
M4T,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,2495
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,2210
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,1885
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,945
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,935
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,315
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,420
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,195
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,325
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,260
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,65
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,35
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,20
M4T,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,5
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,285
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,235
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,150
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,65
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,20
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,50
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,40
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,15
M4T,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,0
M4T,Family characteristics,Total children in census families in private households,,,,,,2300
M4T,Family characteristics,Total children in census families in private households,Under six years of age,,,,,455
M4T,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,805
M4T,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,295
M4T,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,535
M4T,Family characteristics,Total children in census families in private households,25 years and over,,,,,210
M4T,Family characteristics,Average number of children at home per census family,,,,,,0.9
M4V,Family characteristics,Total number of census families in private households,,,,,,4200
M4V,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2745
M4V,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,690
M4V,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,535
M4V,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,230
M4V,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,4200
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3735
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2960
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1735
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1220
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,520
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,485
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,215
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,780
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,680
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,95
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,60
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,25
M4V,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,15
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,465
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,405
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,290
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,95
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,20
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,65
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,40
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,15
M4V,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M4V,Family characteristics,Total children in census families in private households,,,,,,2955
M4V,Family characteristics,Total children in census families in private households,Under six years of age,,,,,710
M4V,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,930
M4V,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,305
M4V,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,645
M4V,Family characteristics,Total children in census families in private households,25 years and over,,,,,365
M4V,Family characteristics,Average number of children at home per census family,,,,,,0.7
M4W,Family characteristics,Total number of census families in private households,,,,,,3460
M4W,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2120
M4W,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,565
M4W,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,505
M4W,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,260
M4W,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,3460
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3095
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2585
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1425
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1160
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,450
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,465
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,245
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,505
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,445
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,65
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,35
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,20
M4W,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,365
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,300
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,215
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,65
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,25
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,65
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,35
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,20
M4W,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M4W,Family characteristics,Total children in census families in private households,,,,,,2785
M4W,Family characteristics,Total children in census families in private households,Under six years of age,,,,,530
M4W,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,895
M4W,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,365
M4W,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,640
M4W,Family characteristics,Total children in census families in private households,25 years and over,,,,,350
M4W,Family characteristics,Average number of children at home per census family,,,,,,0.8
M4X,Family characteristics,Total number of census families in private households,,,,,,4440
M4X,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2395
M4X,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1060
M4X,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,670
M4X,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,310
M4X,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,4440
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3420
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2600
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1055
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1545
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,700
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,580
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,265
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,820
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,670
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,150
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,100
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,30
M4X,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,20
M4X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,1015
M4X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,900
M4X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,585
