Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Mwangulu_Market,2022-08-29,2022,8,2022-08,35,2022-35,230.0,50.0,45.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Marindi_Market,2022-08-29,2022,8,2022-08,35,2022-35,4320.0,54.17,48.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,2022-08-29,2022,8,2022-08,35,2022-35,3000.0,56.0,48.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-08-29,2022,8,2022-08,35,2022-35,,100.0,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-29,2022,8,2022-08,35,2022-35,,80.0,72.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nandi,Chepsonoi_Market,2022-08-29,2022,8,2022-08,35,2022-35,2550.0,70.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Soko_Mpya_Market,2022-08-29,2022,8,2022-08,35,2022-35,650.0,62.5,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyeri,Othaya_Market,2022-08-29,2022,8,2022-08,35,2022-35,9000.0,80.0,64.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Siaya,Aram_Market,2022-08-29,2022,8,2022-08,35,2022-35,650.0,55.58,46.32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,2022-08-29,2022,8,2022-08,35,2022-35,5200.0,55.38,46.15,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,2022-08-29,2022,8,2022-08,35,2022-35,4500.0,55.74,46.45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kaanwa_Market,2022-08-29,2022,8,2022-08,35,2022-35,400.0,80.0,75.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Kitale_Municipality_Market,2022-08-29,2022,8,2022-08,35,2022-35,450.0,75.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-08-29,2022,8,2022-08,35,2022-35,18000.0,70.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-29,2022,8,2022-08,35,2022-35,7000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,2022-08-29,2022,8,2022-08,35,2022-35,,60.0,53.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Mogotio_Market,2022-08-30,2022,8,2022-08,35,2022-35,1800.0,65.0,57.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Bomet,Kapkwen_Market,2022-08-30,2022,8,2022-08,35,2022-35,50000.0,85.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Elgeyo-Marakwet,Kapsowar_Market,2022-08-30,2022,8,2022-08,35,2022-35,2000.0,85.0,51.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Kitengela_Market,2022-08-30,2022,8,2022-08,35,2022-35,17000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Chepseon_Market,2022-08-30,2022,8,2022-08,35,2022-35,21600.0,80.0,77.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kilifi,Mariakani_Market,2022-08-30,2022,8,2022-08,35,2022-35,90.0,70.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-08-30,2022,8,2022-08,35,2022-35,5000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-30,2022,8,2022-08,35,2022-35,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Keumbu_Market,2022-08-30,2022,8,2022-08,35,2022-35,3000.0,64.0,56.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Daraja_Mbili_Market,2022-08-30,2022,8,2022-08,35,2022-35,400.0,68.0,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Daraja_Mbili_Market,2022-08-30,2022,8,2022-08,35,2022-35,4500.0,64.0,58.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,2022-08-30,2022,8,2022-08,35,2022-35,3000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nyahururu_Municipal_Market,2022-08-30,2022,8,2022-08,35,2022-35,100.0,65.0,61.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,2022-08-30,2022,8,2022-08,35,2022-35,7200.0,80.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,2022-08-30,2022,8,2022-08,35,2022-35,1080.0,85.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,2022-08-30,2022,8,2022-08,35,2022-35,1080.0,85.0,72.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Nunguni_Market,2022-08-30,2022,8,2022-08,35,2022-35,23400.0,80.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kathonzweni_Market,2022-08-30,2022,8,2022-08,35,2022-35,9900.0,75.0,70.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Migori,Wath_Ong'Er_Market,2022-08-30,2022,8,2022-08,35,2022-35,3000.0,48.0,44.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Wath_Ong'Er_Market,2022-08-30,2022,8,2022-08,35,2022-35,16000.0,48.0,44.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-08-30,2022,8,2022-08,35,2022-35,,100.0,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-30,2022,8,2022-08,35,2022-35,,80.0,72.22,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2022-08-30,2022,8,2022-08,35,2022-35,180.0,120.0,110.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2022-08-30,2022,8,2022-08,35,2022-35,4860.0,70.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Naivasha_Market,2022-08-30,2022,8,2022-08,35,2022-35,,61.11,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Narok,Ololulung'A_Market,2022-08-30,2022,8,2022-08,35,2022-35,2000.0,56.0,52.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,2022-08-30,2022,8,2022-08,35,2022-35,28000.0,65.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Chumvini_Livestock_Market,2022-08-30,2022,8,2022-08,35,2022-35,20000.0,68.89,54.55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,2022-08-30,2022,8,2022-08,35,2022-35,4500.0,90.0,62.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Kitale_Municipality_Market,2022-08-30,2022,8,2022-08,35,2022-35,450.0,75.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-30,2022,8,2022-08,35,2022-35,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,2022-08-31,2022,8,2022-08,35,2022-35,7500.0,80.0,66.67,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Homa-Bay,Homabay_Soko_Mjinga_Market,2022-08-31,2022,8,2022-08,35,2022-35,80.0,70.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Homabay_Soko_Mjinga_Market,2022-08-31,2022,8,2022-08,35,2022-35,1500.0,70.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2022-08-31,2022,8,2022-08,35,2022-35,4000.0,90.0,64.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Nyakoe_Market,2022-08-31,2022,8,2022-08,35,2022-35,200.0,60.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Nyakoe_Market,2022-08-31,2022,8,2022-08,35,2022-35,2000.0,60.0,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Kibuye_Market,2022-08-31,2022,8,2022-08,35,2022-35,,85.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Mwingi_Town_Market,2022-08-31,2022,8,2022-08,35,2022-35,1800.0,65.0,62.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Laikipia,Kimanjo_Food_Crops_Market,2022-08-31,2022,8,2022-08,35,2022-35,10000.0,55.0,50.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,2022-08-31,2022,8,2022-08,35,2022-35,4800.0,55.0,45.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Elwak_Market,2022-08-31,2022,8,2022-08,35,2022-35,2400.0,80.0,64.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,2022-08-31,2022,8,2022-08,35,2022-35,10000.0,51.38,48.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Makupa_Majengo_Market,2022-08-31,2022,8,2022-08,35,2022-35,1800.0,75.0,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Muranga,Mukuyu_Market,2022-08-31,2022,8,2022-08,35,2022-35,,90.0,77.78,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-08-31,2022,8,2022-08,35,2022-35,,100.0,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-31,2022,8,2022-08,35,2022-35,,80.0,72.22,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2022-08-31,2022,8,2022-08,35,2022-35,,120.0,110.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2022-08-31,2022,8,2022-08,35,2022-35,,70.0,63.33,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,2022-08-31,2022,8,2022-08,35,2022-35,,140.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,2022-08-31,2022,8,2022-08,35,2022-35,,90.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,2022-08-31,2022,8,2022-08,35,2022-35,,90.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,2022-08-31,2022,8,2022-08,35,2022-35,,90.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,2022-08-31,2022,8,2022-08,35,2022-35,9000.0,62.5,58.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Miruka_Market,2022-08-31,2022,8,2022-08,35,2022-35,27000.0,58.33,49.33,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nyamira,Miruka_Market,2022-08-31,2022,8,2022-08,35,2022-35,540.0,62.5,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Soko_Mpya_Market,2022-08-31,2022,8,2022-08,35,2022-35,750.0,62.5,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Engineer_Market,2022-08-31,2022,8,2022-08,35,2022-35,9000.0,65.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Chaka_Market,2022-08-31,2022,8,2022-08,35,2022-35,1620.0,80.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Nyeri_Open_Air_Market,2022-08-31,2022,8,2022-08,35,2022-35,4500.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Akala_Market,2022-08-31,2022,8,2022-08,35,2022-35,3500.0,75.0,60.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Siaya_Market,2022-08-31,2022,8,2022-08,35,2022-35,,68.18,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Ugunja_Market,2022-08-31,2022,8,2022-08,35,2022-35,,65.0,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Mowlem_Market,2022-08-31,2022,8,2022-08,35,2022-35,14400.0,58.33,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-31,2022,8,2022-08,35,2022-35,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Kilingili_Market,2022-08-31,2022,8,2022-08,35,2022-35,8000.0,68.42,57.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Eldama_Ravine_Market,2022-09-01,2022,9,2022-09,35,2022-35,6000.0,72.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Marigat_Market,2022-09-01,2022,9,2022-09,35,2022-35,21000.0,65.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Elgeyo-Marakwet,Flax_Market,2022-09-01,2022,9,2022-09,35,2022-35,2000.0,64.0,60.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Elgeyo-Marakwet,Iten_Market,2022-09-01,2022,9,2022-09,35,2022-35,450.0,90.0,60.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Kiritiri_Market,2022-09-01,2022,9,2022-09,35,2022-35,5500.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Garissa,Garissa_Soko_Mugdi_Market,2022-09-01,2022,9,2022-09,35,2022-35,5000.0,90.0,80.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Homa-Bay,Ndhiwa_Market,2022-09-01,2022,9,2022-09,35,2022-35,1000.0,55.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Ndhiwa_Market,2022-09-01,2022,9,2022-09,35,2022-35,3000.0,55.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Mbita_Market,2022-09-01,2022,9,2022-09,35,2022-35,10000.0,70.0,62.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kajiado,Kiserian_Crops_Market,2022-09-01,2022,9,2022-09,35,2022-35,8000.0,60.0,44.44,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kiambu,Limuru_Rongai_Market,2022-09-01,2022,9,2022-09,35,2022-35,10500.0,80.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-01,2022,9,2022-09,35,2022-35,0.0,94.12,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Tseikuru_Market,2022-09-01,2022,9,2022-09,35,2022-35,40000.0,65.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Emali_Market,2022-09-01,2022,9,2022-09,35,2022-35,100000.0,85.0,80.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Maua_Market,2022-09-01,2022,9,2022-09,35,2022-35,17100.0,80.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,2022-09-01,2022,9,2022-09,35,2022-35,5000.0,56.22,48.19,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Makupa_Majengo_Market,2022-09-01,2022,9,2022-09,35,2022-35,450.0,80.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-01,2022,9,2022-09,35,2022-35,,80.0,72.22,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-09-01,2022,9,2022-09,35,2022-35,,100.0,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-01,2022,9,2022-09,35,2022-35,,,62.22,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2022-09-01,2022,9,2022-09,35,2022-35,900.0,120.0,110.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2022-09-01,2022,9,2022-09,35,2022-35,,70.0,63.33,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,2022-09-01,2022,9,2022-09,35,2022-35,,140.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,2022-09-01,2022,9,2022-09,35,2022-35,,90.0,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Chepterit_Market_Nandi_Market,2022-09-01,2022,9,2022-09,35,2022-35,4000.0,68.75,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Mwatate_Market,2022-09-01,2022,9,2022-09,35,2022-35,4500.0,70.0,68.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-01,2022,9,2022-09,35,2022-35,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Mogotio_Market,2022-09-02,2022,9,2022-09,35,2022-35,900.0,65.0,54.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Bungoma_Town_Market,2022-09-02,2022,9,2022-09,35,2022-35,5000.0,64.29,57.14,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Amukura_Market,2022-09-02,2022,9,2022-09,35,2022-35,982.0,60.0,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Homa-Bay,Oyugis_Market,2022-09-02,2022,9,2022-09,35,2022-35,4500.0,65.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Sondu_Kericho_Market,2022-09-02,2022,9,2022-09,35,2022-35,,56.0,48.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-09-02,2022,9,2022-09,35,2022-35,4500.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-02,2022,9,2022-09,35,2022-35,5000.0,90.0,61.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kisii,Daraja_Mbili_Market,2022-09-02,2022,9,2022-09,35,2022-35,2300.0,48.0,40.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Daraja_Mbili_Market,2022-09-02,2022,9,2022-09,35,2022-35,300.0,68.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Daraja_Mbili_Market,2022-09-02,2022,9,2022-09,35,2022-35,5200.0,64.0,56.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kisasi_Market,2022-09-02,2022,9,2022-09,35,2022-35,,70.0,55.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,2022-09-02,2022,9,2022-09,35,2022-35,7000.0,80.0,70.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Lungalunga_Market,2022-09-02,2022,9,2022-09,35,2022-35,200000.0,60.0,50.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,2022-09-02,2022,9,2022-09,35,2022-35,2600.0,50.0,40.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,2022-09-02,2022,9,2022-09,35,2022-35,7400.0,80.0,64.44,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Gakoromone_Market,2022-09-02,2022,9,2022-09,35,2022-35,4000.0,70.0,61.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Marindi_Market,2022-09-02,2022,9,2022-09,35,2022-35,12690.0,58.33,57.78,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-09-02,2022,9,2022-09,35,2022-35,,100.0,94.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-02,2022,9,2022-09,35,2022-35,,100.0,77.78,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,2022-09-02,2022,9,2022-09,35,2022-35,,120.0,110.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,2022-09-02,2022,9,2022-09,35,2022-35,9450.0,70.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Chepsonoi_Market,2022-09-02,2022,9,2022-09,35,2022-35,25200.0,70.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Narok,Muthurwa_Market,2022-09-02,2022,9,2022-09,35,2022-35,32400.0,68.0,56.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Soko_Mpya_Market,2022-09-02,2022,9,2022-09,35,2022-35,830.0,62.5,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Gakindu_Market,2022-09-02,2022,9,2022-09,35,2022-35,2700.0,68.18,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-02,2022,9,2022-09,35,2022-35,9000.0,75.0,60.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Uasin-Gishu,Kimumu_Market,2022-09-02,2022,9,2022-09,35,2022-35,2600.0,85.0,83.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,2022-09-02,2022,9,2022-09,35,2022-35,,53.33,52.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Chepareria_Market,2022-09-02,2022,9,2022-09,35,2022-35,54000.0,60.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Chwele_Market,2022-09-03,2022,9,2022-09,35,2022-35,15000.0,65.0,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,2022-09-03,2022,9,2022-09,35,2022-35,8000.0,80.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Muhoroni_Market,2022-09-03,2022,9,2022-09,35,2022-35,3500.0,75.0,65.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Samburu_Market,2022-09-03,2022,9,2022-09,35,2022-35,600.0,40.0,77.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Kambu_Market,2022-09-03,2022,9,2022-09,35,2022-35,15000.0,70.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kapsabet_Market,2022-09-03,2022,9,2022-09,35,2022-35,13000.0,80.0,83.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Siaya_Market,2022-09-03,2022,9,2022-09,35,2022-35,,59.09,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Siaya_Market,2022-09-03,2022,9,2022-09,35,2022-35,,59.09,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Ugunja_Market,2022-09-03,2022,9,2022-09,35,2022-35,,65.0,52.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Kilingili_Market,2022-09-03,2022,9,2022-09,35,2022-35,16000.0,73.68,68.42,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kisii,Mogunga_Market,2022-09-04,2022,9,2022-09,35,2022-36,9000.0,62.5,58.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,2022-09-04,2022,9,2022-09,35,2022-36,20000.0,66.67,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Ikonge_Market,2022-09-04,2022,9,2022-09,35,2022-36,6650.0,62.5,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Mghange_Market,2022-09-04,2022,9,2022-09,35,2022-36,1200.0,75.0,60.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Mwatate_Market,2022-09-04,2022,9,2022-09,35,2022-36,5500.0,70.0,67.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kiminini_Kitale_Market,2022-09-04,2022,9,2022-09,35,2022-36,10000.0,75.0,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Nginyang_Market,2022-09-05,2022,9,2022-09,36,2022-36,2700.0,96.0,63.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Eldama_Ravine_Market,2022-09-05,2022,9,2022-09,36,2022-36,700.0,72.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Kabarnet_Market,2022-09-05,2022,9,2022-09,36,2022-36,7830.0,90.0,66.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bomet,Chebunyo_Market,2022-09-05,2022,9,2022-09,36,2022-36,64800.0,66.67,62.5,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kirinyaga,Kagio_Market,2022-09-05,2022,9,2022-09,36,2022-36,,60.0,55.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-05,2022,9,2022-09,36,2022-36,0.0,99.01,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Mwangulu_Market,2022-09-05,2022,9,2022-09,36,2022-36,700.0,50.0,45.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Mwangulu_Market,2022-09-05,2022,9,2022-09,36,2022-36,250.0,50.0,45.0,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Marindi_Market,2022-09-05,2022,9,2022-09,36,2022-36,7200.0,58.33,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,2022-09-05,2022,9,2022-09,36,2022-36,3000.0,56.0,48.0,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,2022-09-05,2022,9,2022-09,36,2022-36,,100.0,95.56,Kg
