CONTACT_ID,INTERACTION_DATE,INTERACTION_TYPE,SUBSTANTIVE_INTERACTION,INTERACTION_SUMMARY,AUTHOR_NAME
181229919,2023-09-03,Meeting - In Person,1,Checking In,Cindy Bandt
181229919,2023-10-07,ThankView,0,Checking In,Cindy Bandt
181229919,2023-10-15,Mail,0,Checking In,Cindy Bandt
181229919,2023-10-18,ThankView,0,Checking In,Cindy Bandt
181229919,2023-12-07,Mail,0,Checking In,Cindy Bandt
181229919,2023-12-11,Mail,0,Checking In,Cindy Bandt
181229919,2023-12-23,ThankView,0,Checking In,Cindy Bandt
181229919,2024-01-05,Mail,0,Checking In,Cindy Bandt
181229943,2023-10-15,Email,0,Exploring Affinity,Libbie Coll
181229943,2023-11-25,Email,0,Exploring Affinity,Libbie Coll
181229943,2024-02-12,Mail,0,Volunteering,Libbie Coll
181229943,2024-04-13,Mail,0,Thanking Donor for Contribution,Libbie Coll
181229946,2023-02-04,Email,0,Proposal Approved,Leonerd Klausen
181229946,2023-03-16,Email,0,Proposal Declined,Leonerd Klausen
181229946,2023-03-24,Mail,0,Proposal Approved,Leonerd Klausen
181229946,2024-06-08,Meeting - In Person,1,Proposal Declined,Leonerd Klausen
181229955,2024-02-06,Meeting - In Person,1,Exploring Affinity,Brnaby Misken
181229989,2023-11-10,Mail,0,Checking In,Cindy Bandt
181230006,2023-10-10,Event,0,Volunteering,Sabina Embury
181230006,2023-11-21,Mail,0,Philanthropic Interests,Sabina Embury
181230006,2024-01-08,ThankView,0,Philanthropic Interests,Sabina Embury
181230006,2024-02-08,Email,0,Exploring Affinity,Sabina Embury
181230006,2024-03-30,ThankView,0,Exploring Affinity,Sabina Embury
181230018,2022-06-20,Mail,0,Checking In,Cindy Bandt
181230018,2023-06-28,Meeting - In Person,1,Checking In,Cindy Bandt
181230018,2023-08-22,Mail,0,Checking In,Cindy Bandt
181230018,2023-09-21,Meeting - In Person,1,Checking In,Cindy Bandt
181230018,2023-10-12,Phone,0,Checking In,Cindy Bandt
181230018,2023-12-12,Mail,0,Checking In,Cindy Bandt
181230018,2024-04-29,Phone,0,Checking In,Cindy Bandt
181230018,2024-06-01,ThankView,0,Checking In,Cindy Bandt
181230018,2024-06-21,Email,0,Checking In,Cindy Bandt
181230055,2023-10-09,ThankView,0,Exploring Affinity,Cindy Bandt
181230055,2023-12-29,ThankView,0,Exploring Affinity,Cindy Bandt
181230055,2024-02-14,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181230055,2024-04-28,Email,0,Interest in Major Gift,Cindy Bandt
181230055,2024-06-14,Mail,0,Exploring Affinity,Cindy Bandt
181230058,2022-11-01,Meeting - In Person,1,Volunteering,Cindy Bandt
181230058,2023-01-16,Email,0,Volunteering,Cindy Bandt
181230077,2022-07-15,Email,0,Increasing Support,Cindy Bandt
181230077,2023-05-29,Email,0,Increasing Support,Cindy Bandt
181230077,2023-08-20,Email,0,Increasing Support,Cindy Bandt
181230077,2024-03-19,ThankView,0,Increasing Support,Cindy Bandt
181230077,2024-03-30,Phone,1,Increasing Support,Cindy Bandt
181230077,2024-06-06,Email,0,Increasing Support,Cindy Bandt
181230083,2024-03-08,Email,0,Increasing Support,Cindy Bandt
181230122,2023-11-15,Mail,0,Philanthropic Interests,Sabina Embury
181230127,2022-07-14,Email,0,Thanking Donor for Contribution,Josefina Arp
181230127,2023-02-11,Email,0,Thanking Donor for Contribution,Josefina Arp
181230127,2023-09-28,Event,0,Exploring Affinity,Josefina Arp
181230127,2023-10-31,Mail,0,Exploring Affinity,Josefina Arp
181230127,2023-11-03,Mail,0,Volunteering,Josefina Arp
181230127,2023-11-17,ThankView,0,Exploring Affinity,Josefina Arp
181230127,2023-12-02,Mail,0,Exploring Affinity,Josefina Arp
181230127,2023-12-03,Mail,0,Thanking Donor for Contribution,Josefina Arp
181230127,2024-01-03,Mail,0,Philanthropic Interests,Josefina Arp
181230127,2024-01-11,Mail,0,Philanthropic Interests,Josefina Arp
181230127,2024-01-22,Email,0,Exploring Affinity,Josefina Arp
181230127,2024-01-27,Mail,0,Thanking Donor for Contribution,Josefina Arp
181230136,2023-03-19,ThankView,0,Proposal Approved,Leonerd Klausen
181230158,2024-05-20,Email,0,Checking In,Sabina Embury
181230170,2022-06-10,Text,1,Thanking Donor for Contribution,Cindy Bandt
181230170,2022-12-24,Email,0,Exploring Affinity,Cindy Bandt
181230170,2022-12-29,Phone,0,Exploring Affinity,Cindy Bandt
181230170,2023-01-07,Text,0,Exploring Affinity,Cindy Bandt
181230170,2023-06-28,Email,0,Exploring Affinity,Cindy Bandt
181230170,2023-10-10,Email,0,Exploring Affinity,Cindy Bandt
181230170,2023-10-17,Mail,0,Exploring Affinity,Cindy Bandt
181230170,2023-11-05,ThankView,0,Philanthropic Interests,Cindy Bandt
181230170,2023-11-14,Mail,0,Exploring Affinity,Cindy Bandt
181230177,2022-12-07,Mail,0,Increasing Support,Cindy Bandt
181230177,2023-02-19,Email,0,Increasing Support,Cindy Bandt
181230177,2023-06-16,Email,0,Increasing Support,Cindy Bandt
181230177,2023-09-11,Phone,1,Increasing Support,Cindy Bandt
181230177,2023-09-13,Mail,0,Increasing Support,Cindy Bandt
181230177,2023-09-23,Email,0,Increasing Support,Cindy Bandt
181230177,2023-09-29,Mail,0,Increasing Support,Cindy Bandt
181230177,2023-10-10,Email,0,Increasing Support,Cindy Bandt
181230177,2023-11-06,Meeting - In Person,1,Increasing Support,Cindy Bandt
181230177,2023-11-21,Email,0,Increasing Support,Cindy Bandt
181230177,2024-02-11,Email,0,Increasing Support,Cindy Bandt
181230177,2024-05-16,Email,0,Increasing Support,Cindy Bandt
181230178,2023-11-04,Meeting - In Person,1,Proposal Declined,Cindy Bandt
181230178,2024-05-30,ThankView,0,Proposal Approved,Cindy Bandt
181230192,2022-08-26,Phone,0,Thanking Donor for Contribution,Rab Ryburn
181230193,2022-12-27,Mail,0,Thanking Donor for Contribution,Libbie Coll
181230195,2022-07-08,Mail,0,Philanthropic Interests,Carmelina Simeon
181230195,2022-11-11,Email,0,Exploring Affinity,Carmelina Simeon
181230195,2023-04-16,Email,0,Volunteering,Carmelina Simeon
181230195,2023-07-28,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181230195,2023-09-26,Meeting - In Person,1,Thanking Donor for Contribution,Carmelina Simeon
181230195,2023-10-10,Email,0,Exploring Affinity,Carmelina Simeon
181230195,2023-10-29,Phone,0,Philanthropic Interests,Carmelina Simeon
181230195,2023-12-03,Email,0,Thanking Donor for Contribution,Carmelina Simeon
181230195,2024-02-01,Mail,0,Volunteering,Carmelina Simeon
181230195,2024-03-15,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181230195,2024-06-12,Meeting - In Person,1,Thanking Donor for Contribution,Carmelina Simeon
181230195,2024-06-28,Email,0,Exploring Affinity,Carmelina Simeon
181230223,2022-06-17,Email,0,Increasing Support,Cindy Bandt
181230223,2022-06-17,Mail,0,Increasing Support,Cindy Bandt
181230223,2022-07-06,Mail,0,Increasing Support,Cindy Bandt
181230223,2022-09-19,Email,0,Increasing Support,Cindy Bandt
181230223,2022-09-30,Email,0,Increasing Support,Cindy Bandt
181230223,2023-01-25,Phone,0,Increasing Support,Cindy Bandt
181230223,2023-01-26,Phone,0,Increasing Support,Cindy Bandt
181230223,2023-09-02,Mail,0,Increasing Support,Cindy Bandt
181230223,2023-10-02,Email,0,Increasing Support,Cindy Bandt
181230223,2023-10-19,Meeting - Virtual,1,Increasing Support,Cindy Bandt
181230223,2023-10-21,ThankView,0,Increasing Support,Cindy Bandt
181230223,2023-11-08,ThankView,0,Increasing Support,Cindy Bandt
181230223,2023-11-19,Phone,0,Increasing Support,Cindy Bandt
181230223,2023-11-28,Email,0,Increasing Support,Cindy Bandt
181230223,2024-01-28,Email,0,Increasing Support,Cindy Bandt
181230223,2024-04-03,Email,0,Increasing Support,Cindy Bandt
181230223,2024-04-15,Phone,0,Increasing Support,Cindy Bandt
181230223,2024-04-16,Meeting - In Person,1,Increasing Support,Cindy Bandt
181230224,2024-04-07,Email,0,Thanking Donor for Contribution,Kipp Anespie
181230237,2023-10-30,Email,0,Thanking Donor for Contribution,Sabina Embury
181230251,2022-09-21,Phone,0,Philanthropic Interests,Reggie Egginson
181230279,2023-09-03,Email,0,Increasing Support,Carmelina Simeon
181230279,2024-03-25,Mail,0,Increasing Support,Carmelina Simeon
181230279,2024-04-02,Email,0,Increasing Support,Carmelina Simeon
181230279,2024-06-02,Email,0,Increasing Support,Carmelina Simeon
181230290,2022-09-13,Mail,0,Philanthropic Interests,Cindy Bandt
181230290,2022-10-11,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181230290,2023-02-17,Email,0,Philanthropic Interests,Cindy Bandt
181230290,2024-03-21,Meeting - In Person,1,Volunteering,Cindy Bandt
181230290,2024-06-15,Email,0,Interest in Major Gift,Cindy Bandt
181230294,2022-06-22,Email,0,Increasing Support,Libbie Coll
181230294,2022-07-08,Meeting - In Person,1,Increasing Support,Libbie Coll
181230294,2023-09-11,Email,0,Increasing Support,Libbie Coll
181230294,2023-09-24,Email,0,Increasing Support,Libbie Coll
181230294,2023-11-27,Email,0,Increasing Support,Libbie Coll
181230301,2022-09-25,Phone,0,Checking In,Brnaby Misken
181230309,2022-09-29,Event,0,Proposal Approved,Cindy Bandt
181230309,2023-06-19,Mail,0,Proposal Approved,Cindy Bandt
181230309,2023-09-17,Mail,0,Proposal Approved,Cindy Bandt
181230309,2023-11-01,Meeting - In Person,1,Proposal Declined,Cindy Bandt
181230309,2023-12-30,Email,0,Proposal Approved,Cindy Bandt
181230338,2024-01-23,Email,0,Outreach,Cindy Bandt
181230351,2022-07-25,Mail,0,Increasing Support,Leonerd Klausen
181230351,2023-06-12,Email,0,Increasing Support,Leonerd Klausen
181230354,2022-11-20,Meeting - In Person,1,Exploring Affinity,Sabina Embury
181230354,2023-04-27,Phone,0,Thanking Donor for Contribution,Sabina Embury
181230354,2023-06-08,Phone,0,Thanking Donor for Contribution,Sabina Embury
181230354,2024-04-03,Meeting - In Person,1,Philanthropic Interests,Sabina Embury
181230354,2024-04-19,Mail,0,Volunteering,Sabina Embury
181230354,2024-05-01,Email,0,Interest in Major Gift,Sabina Embury
181230354,2024-05-02,Email,0,Exploring Affinity,Sabina Embury
181230354,2024-06-25,Email,0,Thanking Donor for Contribution,Sabina Embury
181230388,2024-01-15,Mail,0,Outreach,Reggie Egginson
181230397,2024-04-06,Phone,0,Increasing Support,Sabina Embury
181230402,2023-07-17,Mail,0,Checking In,Cindy Bandt
181230407,2023-09-29,ThankView,0,Proposal Approved,Etienne Reiach
181230407,2024-04-07,Mail,0,Proposal Approved,Etienne Reiach
181230421,2023-11-10,Mail,0,Increasing Support,Rodd Hanretty
181230421,2023-11-14,Email,0,Increasing Support,Rodd Hanretty
181230421,2023-12-16,Text,0,Increasing Support,Rodd Hanretty
181230421,2024-01-06,Phone,0,Increasing Support,Rodd Hanretty
181230421,2024-01-10,Email,0,Increasing Support,Rodd Hanretty
181230450,2022-06-01,Mail,0,Proposal Approved,Sabina Embury
181230468,2023-02-17,Mail,0,Proposal Approved,Josefina Arp
181230468,2023-07-23,Text,0,Proposal Approved,Josefina Arp
181230468,2023-10-12,Meeting - In Person,1,Proposal Declined,Josefina Arp
181230468,2023-11-24,Email,0,Proposal Declined,Josefina Arp
181230468,2023-12-13,Mail,0,Proposal Declined,Josefina Arp
181230468,2024-04-19,Phone,0,Proposal Approved,Josefina Arp
181230468,2024-04-24,Email,0,Proposal Approved,Josefina Arp
181230468,2024-05-18,Phone,0,Proposal Approved,Josefina Arp
181230476,2023-02-27,Email,0,Increasing Support,Cindy Bandt
181230520,2022-11-15,Email,0,Increasing Support,Cindy Bandt
181230520,2023-02-21,Phone,0,Increasing Support,Cindy Bandt
181230520,2023-10-02,Phone,0,Increasing Support,Cindy Bandt
181230520,2023-11-16,Mail,0,Increasing Support,Cindy Bandt
181230520,2024-03-20,Mail,0,Increasing Support,Cindy Bandt
181230520,2024-04-18,Email,0,Increasing Support,Cindy Bandt
181230538,2023-01-29,Email,0,Thanking Donor for Contribution,Kipp Anespie
181230538,2023-11-08,ThankView,0,Thanking Donor for Contribution,Kipp Anespie
181230551,2023-01-27,ThankView,0,Exploring Affinity,Kipp Anespie
181230551,2023-04-01,Email,0,Thanking Donor for Contribution,Kipp Anespie
181230551,2023-09-05,Phone,0,Thanking Donor for Contribution,Kipp Anespie
181230551,2023-09-14,ThankView,0,Thanking Donor for Contribution,Kipp Anespie
181230551,2023-10-04,Email,0,Exploring Affinity,Kipp Anespie
181230551,2023-10-13,Mail,0,Interest in Major Gift,Kipp Anespie
181230551,2023-10-14,Mail,0,Thanking Donor for Contribution,Kipp Anespie
181230551,2023-11-10,Phone,0,Volunteering,Kipp Anespie
181230557,2023-04-15,Email,0,Increasing Support,Alfreda Priddis
181230557,2023-05-16,Event,0,Increasing Support,Alfreda Priddis
181230557,2023-08-15,Phone,0,Increasing Support,Alfreda Priddis
181230557,2024-01-11,Event,0,Increasing Support,Alfreda Priddis
181230557,2024-04-01,Email,0,Increasing Support,Alfreda Priddis
181230563,2022-10-15,Event,0,Proposal Declined,Cindy Bandt
181230563,2023-09-24,Mail,0,Proposal Approved,Cindy Bandt
181230563,2023-10-17,Email,0,Proposal Approved,Cindy Bandt
181230563,2024-04-25,Meeting - In Person,1,Proposal Approved,Cindy Bandt
181230592,2022-08-23,ThankView,0,Proposal Approved,Brnaby Misken
181230612,2023-12-11,Mail,0,Exploring Affinity,Etienne Reiach
181230613,2023-09-11,ThankView,0,Thanking Donor for Contribution,Libbie Coll
181230613,2023-09-11,Email,0,Interest in Major Gift,Libbie Coll
181230626,2022-10-28,Mail,0,Volunteering,Lurleen Gownge
181230626,2023-01-09,Email,0,Philanthropic Interests,Lurleen Gownge
181230626,2023-02-21,Mail,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2023-06-19,Email,0,Exploring Affinity,Lurleen Gownge
181230626,2023-06-19,Mail,0,Philanthropic Interests,Lurleen Gownge
181230626,2023-08-06,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2023-09-30,Mail,0,Exploring Affinity,Lurleen Gownge
181230626,2023-10-13,Email,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2023-11-04,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2023-11-08,Phone,0,Philanthropic Interests,Lurleen Gownge
181230626,2023-12-01,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2024-02-01,Phone,0,Thanking Donor for Contribution,Lurleen Gownge
181230626,2024-02-05,Mail,0,Philanthropic Interests,Lurleen Gownge
181230626,2024-02-19,Event,0,Volunteering,Lurleen Gownge
181230626,2024-04-08,Email,0,Thanking Donor for Contribution,Lurleen Gownge
181230630,2023-09-19,Email,0,Proposal Declined,Reggie Egginson
181230630,2023-11-24,Mail,0,Proposal Approved,Reggie Egginson
181230630,2024-02-17,Email,0,Proposal Approved,Reggie Egginson
181230630,2024-04-10,Email,0,Proposal Approved,Reggie Egginson
181230638,2022-08-24,Email,0,Checking In,Cindy Bandt
181230638,2023-09-30,Phone,0,Checking In,Cindy Bandt
181230638,2023-10-27,Phone,0,Checking In,Cindy Bandt
181230638,2023-11-20,Mail,0,Checking In,Cindy Bandt
181230673,2022-08-01,ThankView,0,Interest in Major Gift,Libbie Coll
181230673,2022-08-02,Mail,0,Philanthropic Interests,Libbie Coll
181230673,2022-11-23,Meeting - In Person,1,Thanking Donor for Contribution,Libbie Coll
181230673,2023-02-24,Mail,0,Thanking Donor for Contribution,Libbie Coll
181230673,2023-08-20,Mail,0,Philanthropic Interests,Libbie Coll
181230673,2023-09-15,Meeting - In Person,1,Thanking Donor for Contribution,Libbie Coll
181230673,2023-09-16,Email,0,Exploring Affinity,Libbie Coll
181230673,2023-10-03,ThankView,0,Volunteering,Libbie Coll
181230673,2023-10-05,Email,0,Interest in Major Gift,Libbie Coll
181230673,2023-10-18,Mail,0,Exploring Affinity,Libbie Coll
181230673,2023-10-21,Email,0,Volunteering,Libbie Coll
181230673,2023-10-31,Phone,0,Philanthropic Interests,Libbie Coll
181230673,2023-11-28,Meeting - In Person,1,Thanking Donor for Contribution,Libbie Coll
181230673,2024-02-11,Mail,0,Philanthropic Interests,Libbie Coll
181230673,2024-04-29,Meeting - In Person,1,Volunteering,Libbie Coll
181230719,2023-07-13,ThankView,0,Increasing Support,Cindy Bandt
181230735,2022-06-30,Mail,0,Philanthropic Interests,Josefina Arp
181230735,2023-09-02,Email,0,Exploring Affinity,Josefina Arp
181230735,2023-10-22,Email,0,Exploring Affinity,Josefina Arp
181230735,2023-10-27,Phone,1,Thanking Donor for Contribution,Josefina Arp
181230736,2023-11-14,ThankView,0,Proposal Approved,Cindy Bandt
181230736,2024-04-08,Email,0,Proposal Declined,Cindy Bandt
181230748,2023-09-28,Email,0,Thanking Donor for Contribution,Cindy Bandt
181230748,2023-10-26,Email,0,Thanking Donor for Contribution,Cindy Bandt
181230758,2023-09-09,Email,0,Outreach,Cindy Bandt
181230769,2023-06-22,Email,0,Increasing Support,Cindy Bandt
181230781,2022-08-31,Email,0,Thanking Donor for Contribution,Cindy Bandt
181230781,2023-07-31,Email,0,Philanthropic Interests,Cindy Bandt
181230781,2023-09-01,Event,0,Exploring Affinity,Cindy Bandt
181230781,2023-10-14,Meeting - In Person,1,Volunteering,Cindy Bandt
181230781,2024-04-03,Event,0,Philanthropic Interests,Cindy Bandt
181230797,2023-07-05,Meeting - In Person,1,Increasing Support,Sabina Embury
181230797,2023-08-06,Event,0,Increasing Support,Sabina Embury
181230797,2023-08-15,ThankView,0,Increasing Support,Sabina Embury
181230797,2023-11-02,Text,0,Increasing Support,Sabina Embury
181230797,2023-11-21,Phone,0,Increasing Support,Sabina Embury
181230797,2023-11-23,Email,0,Increasing Support,Sabina Embury
181230797,2024-03-27,Mail,0,Increasing Support,Sabina Embury
181230797,2024-06-12,Mail,0,Increasing Support,Sabina Embury
181230845,2023-10-29,Email,0,Exploring Affinity,Etienne Reiach
181230845,2023-10-29,Mail,0,Philanthropic Interests,Etienne Reiach
181230855,2023-01-18,ThankView,0,Proposal Approved,Reggie Egginson
181230855,2023-12-07,Mail,0,Proposal Declined,Reggie Egginson
181230874,2023-09-05,Email,0,Checking In,Kipp Anespie
181230909,2022-08-22,Mail,0,Increasing Support,Cindy Bandt
181230909,2023-04-27,Email,0,Increasing Support,Cindy Bandt
181230909,2023-12-06,Mail,0,Increasing Support,Cindy Bandt
181230909,2024-05-12,Phone,0,Increasing Support,Cindy Bandt
181230911,2023-05-27,Email,0,Proposal Approved,Sabina Embury
181230911,2023-09-01,Mail,0,Proposal Declined,Sabina Embury
181230911,2023-09-09,Email,0,Proposal Declined,Sabina Embury
181230911,2023-09-13,Mail,0,Proposal Approved,Sabina Embury
181230911,2023-11-09,Mail,0,Proposal Declined,Sabina Embury
181230911,2023-11-21,ThankView,0,Proposal Approved,Sabina Embury
181230911,2023-12-20,ThankView,0,Proposal Approved,Sabina Embury
181230911,2024-01-02,Phone,0,Proposal Approved,Sabina Embury
181230911,2024-01-16,Phone,0,Proposal Approved,Sabina Embury
181230911,2024-03-27,Event,0,Proposal Declined,Sabina Embury
181230939,2023-05-17,Email,0,Outreach,Cindy Bandt
181230939,2023-11-15,ThankView,0,Outreach,Cindy Bandt
181230948,2022-06-14,Email,0,Exploring Affinity,Cindy Bandt
181230948,2023-07-14,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181230948,2023-08-02,ThankView,0,Philanthropic Interests,Cindy Bandt
181230948,2023-09-26,Email,0,Volunteering,Cindy Bandt
181230948,2023-10-31,Email,0,Exploring Affinity,Cindy Bandt
181230948,2023-11-02,Mail,0,Exploring Affinity,Cindy Bandt
181230948,2023-12-23,Mail,0,Volunteering,Cindy Bandt
181230948,2024-05-03,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181230950,2024-03-16,Mail,0,Proposal Approved,Alfreda Priddis
181230950,2024-05-14,Text,0,Proposal Approved,Alfreda Priddis
181230982,2022-09-20,Email,0,Exploring Affinity,Sabina Embury
181230982,2022-11-24,Mail,0,Thanking Donor for Contribution,Sabina Embury
181230982,2023-07-14,Phone,0,Thanking Donor for Contribution,Sabina Embury
181230982,2023-08-25,Mail,0,Interest in Major Gift,Sabina Embury
181230982,2023-09-19,Email,0,Thanking Donor for Contribution,Sabina Embury
181230982,2023-12-13,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181230982,2024-01-17,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181230982,2024-04-29,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181230982,2024-05-11,Email,0,Philanthropic Interests,Sabina Embury
181230985,2022-06-15,Phone,0,Philanthropic Interests,Sabina Embury
181230985,2023-04-28,Event,0,Thanking Donor for Contribution,Sabina Embury
181230985,2024-01-25,Meeting - In Person,1,Thanking Donor for Contribution,Sabina Embury
181230985,2024-04-13,Email,0,Volunteering,Sabina Embury
181231001,2023-06-05,ThankView,0,Proposal Approved,Etienne Reiach
181231001,2023-09-23,Email,0,Proposal Declined,Etienne Reiach
181231001,2023-09-30,Meeting - In Person,1,Proposal Approved,Etienne Reiach
181231001,2024-04-20,Email,0,Proposal Declined,Etienne Reiach
181231001,2024-06-09,Phone,0,Proposal Declined,Etienne Reiach
181231005,2023-02-18,Phone,0,Exploring Affinity,Sabina Embury
181231005,2023-03-07,Text,0,Thanking Donor for Contribution,Sabina Embury
181231055,2022-09-29,Mail,0,Proposal Approved,Rodd Hanretty
181231055,2023-01-12,ThankView,0,Proposal Declined,Rodd Hanretty
181231055,2023-02-27,Event,0,Proposal Approved,Rodd Hanretty
181231055,2023-09-20,Meeting - In Person,1,Proposal Approved,Rodd Hanretty
181231055,2023-10-25,Email,0,Proposal Approved,Rodd Hanretty
181231089,2022-08-23,ThankView,0,Exploring Affinity,Sabina Embury
181231089,2023-04-11,Email,0,Thanking Donor for Contribution,Sabina Embury
181231089,2023-09-11,Email,0,Thanking Donor for Contribution,Sabina Embury
181231089,2023-10-18,Mail,0,Interest in Major Gift,Sabina Embury
181231092,2023-10-07,Email,0,Thanking Donor for Contribution,Kipp Anespie
181231092,2024-04-27,Email,0,Exploring Affinity,Kipp Anespie
181231095,2023-10-17,Mail,0,Interest in Major Gift,Etienne Reiach
181231115,2022-09-26,Event,0,Thanking Donor for Contribution,Cindy Bandt
181231177,2023-11-19,Mail,0,Checking In,Josefina Arp
181231180,2023-09-30,Phone,1,Philanthropic Interests,Cindy Bandt
181231202,2022-07-26,Mail,0,Proposal Approved,Kipp Anespie
181231202,2023-01-28,Email,0,Proposal Approved,Kipp Anespie
181231202,2023-09-22,Meeting - In Person,1,Proposal Approved,Kipp Anespie
181231202,2023-10-11,Email,0,Proposal Approved,Kipp Anespie
181231202,2023-10-14,Mail,0,Proposal Declined,Kipp Anespie
181231202,2023-11-16,Mail,0,Proposal Declined,Kipp Anespie
181231202,2024-03-26,Phone,0,Proposal Approved,Kipp Anespie
181231202,2024-05-19,Mail,0,Proposal Approved,Kipp Anespie
181231204,2023-09-05,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181231204,2024-03-10,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181231208,2022-11-27,Mail,0,Philanthropic Interests,Cindy Bandt
181231208,2023-03-22,Email,0,Exploring Affinity,Cindy Bandt
181231208,2023-09-13,Phone,0,Exploring Affinity,Cindy Bandt
181231208,2023-11-29,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181231220,2024-01-06,Email,0,Checking In,Cindy Bandt
181231231,2022-11-17,Phone,0,Exploring Affinity,Sabina Embury
181231231,2022-12-15,Meeting - In Person,1,Interest in Major Gift,Sabina Embury
181231231,2023-01-10,Phone,0,Volunteering,Sabina Embury
181231231,2023-05-01,Email,0,Thanking Donor for Contribution,Sabina Embury
181231231,2023-10-30,Mail,0,Thanking Donor for Contribution,Sabina Embury
181231231,2023-10-30,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181231231,2023-11-04,Email,0,Concerns with Leadership,Sabina Embury
181231231,2023-11-18,Phone,0,Interest in Major Gift,Sabina Embury
181231231,2023-12-05,Mail,0,Thanking Donor for Contribution,Sabina Embury
181231231,2024-05-25,Phone,0,Thanking Donor for Contribution,Sabina Embury
181231235,2022-08-11,Phone,0,Interest in Major Gift,Cindy Bandt
181231235,2022-09-20,Mail,0,Philanthropic Interests,Cindy Bandt
181231235,2023-03-24,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181231235,2023-10-31,Phone,0,Philanthropic Interests,Cindy Bandt
181231260,2022-11-24,Email,0,Proposal Approved,Josefina Arp
181231260,2023-03-25,ThankView,0,Proposal Approved,Josefina Arp
181231260,2023-11-10,Email,0,Proposal Approved,Josefina Arp
181231260,2024-06-16,Email,0,Proposal Approved,Josefina Arp
181231261,2023-11-24,Phone,0,Thanking Donor for Contribution,Sabina Embury
181231304,2022-08-03,Text,0,Thanking Donor for Contribution,Sabina Embury
181231304,2023-02-03,Email,0,Exploring Affinity,Sabina Embury
181231304,2023-05-25,ThankView,0,Exploring Affinity,Sabina Embury
181231304,2023-11-01,Email,0,Thanking Donor for Contribution,Sabina Embury
181231304,2024-01-06,Meeting - In Person,1,Philanthropic Interests,Sabina Embury
181231308,2023-11-18,Phone,0,Exploring Affinity,Cindy Bandt
181231308,2023-11-25,Email,0,Concerns with Leadership,Cindy Bandt
181231308,2024-04-17,Mail,0,Volunteering,Cindy Bandt
181231308,2024-06-26,ThankView,0,Exploring Affinity,Cindy Bandt
181231313,2023-02-06,ThankView,0,Thanking Donor for Contribution,Brnaba Donaghy
181231313,2023-08-18,ThankView,0,Thanking Donor for Contribution,Brnaba Donaghy
181231313,2023-09-29,Mail,0,Philanthropic Interests,Brnaba Donaghy
181231313,2023-10-15,Meeting - In Person,1,Thanking Donor for Contribution,Brnaba Donaghy
181231313,2023-11-29,Email,0,Philanthropic Interests,Brnaba Donaghy
181231313,2023-12-28,ThankView,0,Thanking Donor for Contribution,Brnaba Donaghy
181231313,2024-04-25,Event,0,Thanking Donor for Contribution,Brnaba Donaghy
181231313,2024-06-13,ThankView,0,Exploring Affinity,Brnaba Donaghy
181231318,2024-06-12,ThankView,0,Exploring Affinity,Carmelina Simeon
181231330,2022-06-05,Mail,0,Thanking Donor for Contribution,Etienne Reiach
181231374,2023-09-22,Email,0,Increasing Support,Cindy Bandt
181231393,2024-06-30,Email,0,Thanking Donor for Contribution,Leonerd Klausen
181231406,2023-11-18,Mail,0,Exploring Affinity,Cindy Bandt
181231407,2023-05-07,Mail,0,Philanthropic Interests,Sabina Embury
181231420,2022-08-20,ThankView,0,Thanking Donor for Contribution,Alfreda Priddis
181231420,2023-10-24,Phone,1,Exploring Affinity,Alfreda Priddis
181231420,2024-05-05,Email,0,Philanthropic Interests,Alfreda Priddis
181231420,2024-05-31,Email,0,Volunteering,Alfreda Priddis
181231438,2023-11-02,Meeting - In Person,1,Increasing Support,Rodd Hanretty
181231460,2022-06-24,ThankView,0,Checking In,Etienne Reiach
181231460,2023-02-24,Email,0,Checking In,Etienne Reiach
181231460,2023-09-28,Text,0,Checking In,Etienne Reiach
181231460,2023-11-19,Meeting - In Person,1,Checking In,Etienne Reiach
181231460,2024-01-28,Email,0,Checking In,Etienne Reiach
181231460,2024-02-14,ThankView,0,Checking In,Etienne Reiach
181231460,2024-02-20,Meeting - In Person,1,Checking In,Etienne Reiach
181231460,2024-05-16,Phone,0,Checking In,Etienne Reiach
181231484,2022-06-15,ThankView,0,Philanthropic Interests,Sabina Embury
181231484,2024-01-30,Mail,0,Philanthropic Interests,Sabina Embury
