date,site_0,site_1
2013-05-29,5.49395,9.587441
2013-05-30,4.6426992,11.195775
2013-05-31,6.5551987,11.716608
2013-06-01,5.4443655,11.347441
2013-06-02,5.1351986,11.004107
2013-06-03,4.477699,10.489942
2013-06-04,5.34645,10.784108
2013-06-05,5.3881154,10.934107
2013-06-06,5.381449,11.229524
2013-06-07,6.2356157,11.277442
2013-06-08,6.410616,11.19869
2013-06-09,6.462699,11.714526
2013-06-10,6.7168655,11.4624405
2013-06-11,6.8560324,11.043274
2013-06-12,6.7918653,11.358274
2013-06-13,6.3839493,11.323691
2013-06-14,6.3877,11.289941
2013-06-15,6.5335336,11.10494
2013-06-16,5.701865,10.396608
2013-06-17,5.5093656,11.003274
2013-06-18,5.7535324,11.004107
2013-06-19,6.0185323,11.294109
2013-06-20,5.1739492,11.046192
2013-06-21,5.3222814,10.967859
2013-06-22,4.572699,10.152023
2013-06-23,5.1193657,10.785774
2013-06-24,5.124366,10.555775
2013-06-25,5.250199,10.285357
2013-06-26,5.1072826,10.5874405
2013-06-27,4.482699,11.358691
2013-06-28,4.0568657,10.837025
2013-06-29,3.5139494,9.877442
2013-06-30,4.066866,10.081608
2013-07-01,3.8043659,10.802443
2013-07-02,4.6497827,9.975358
2013-07-03,4.647282,10.512025
2013-07-04,3.4710324,10.19869
2013-07-05,4.287699,11.357442
2013-07-06,4.733533,11.134524
2013-07-07,4.7443657,11.477441
2013-07-08,4.7697825,10.857858
2013-07-09,4.6076994,10.678692
2013-07-10,4.3356156,10.774108
2013-07-11,4.816449,10.192858
2013-07-12,4.540616,10.214941
2013-07-13,4.6681156,9.927442
2013-07-14,4.379782,9.84744
2013-07-15,3.5239494,11.3286915
2013-07-16,4.5556154,11.099942
2013-07-17,5.122283,10.925774
2013-07-18,5.1435323,11.016609
2013-07-19,4.457699,10.752858
2013-07-20,5.216866,10.587025
2013-07-21,4.5735326,9.617441
2013-07-22,4.604366,10.262857
2013-07-23,4.2039495,10.365358
2013-07-24,3.6093662,10.142858
2013-07-25,3.9414492,11.693691
2013-07-26,5.009783,11.544524
2013-07-27,4.8201995,11.265774
2013-07-28,5.129366,10.852442
2013-07-29,4.658533,11.001191
2013-07-30,5.054366,10.253692
2013-07-31,4.606033,10.459108
2013-08-01,4.717282,10.969942
2013-08-02,4.653116,10.634943
2013-08-03,4.5772824,10.436609
2013-08-04,4.001033,10.462856
2013-08-05,3.838116,10.546608
2013-08-06,4.264783,10.945356
2013-08-07,3.895199,11.392441
2013-08-08,4.933533,11.272441
2013-08-09,4.738532,10.640774
2013-08-10,4.4206157,10.366192
2013-08-11,4.7639484,10.522858
2013-08-12,4.6647825,9.917441
2013-08-13,4.3164487,9.634525
2013-08-14,4.6893654,10.335359
2013-08-15,4.524782,11.221191
2013-08-16,4.6960325,11.03161
2013-08-17,4.077699,10.9361925
2013-08-18,4.5564494,10.663692
2013-08-19,4.589366,11.23369
2013-08-20,4.6318665,11.257025
2013-08-21,4.4243655,11.065357
2013-08-22,4.7993655,10.877858
2013-08-23,4.9714494,11.024941
2013-08-24,4.6426992,9.2278595
2013-08-25,4.9514494,10.087025
2013-08-26,5.217283,10.342026
2013-08-27,4.5735326,10.202856
2013-08-28,4.371866,9.652023
2013-08-29,5.1456156,10.008692
2013-08-30,5.658949,10.447025
2013-08-31,5.7802,9.869942
2013-09-01,5.4351993,9.882025
2013-09-02,5.184366,10.447857
2013-09-03,4.9797826,10.119524
2013-09-04,5.4481163,10.481608
2013-09-05,6.0443654,10.594108
2013-09-06,5.91145,10.303692
2013-09-07,5.3622828,10.253275
2013-09-08,5.565199,10.067858
2013-09-09,6.0906157,10.659108
2013-09-10,6.1531157,10.774107
2013-09-11,6.196866,9.617025
2013-09-12,6.4826994,9.193274
2013-09-13,6.3647833,9.4224415
2013-09-14,6.457699,10.351608
2013-09-15,6.2406163,10.753274
2013-09-16,5.437283,10.899942
2013-09-17,4.928533,10.452441
2013-09-18,4.5526996,10.609526
2013-09-19,4.721866,11.063274
2013-09-20,5.9464493,10.610358
2013-09-21,5.6668653,10.805358
2013-09-22,5.4697824,10.563273
2013-09-23,5.1172824,10.627025
2013-09-24,5.0435324,10.079941
2013-09-25,5.182699,11.144108
2013-09-26,5.439366,11.439941
2013-09-27,6.0401993,11.261608
2013-09-28,5.3626995,10.891608
2013-09-29,5.165616,10.56494
2013-09-30,5.3043656,11.188691
2013-10-01,5.031033,10.669941
2013-10-02,5.2760324,11.043274
2013-10-03,5.263116,10.094109
2013-10-04,5.0197825,11.049525
2013-10-05,5.658116,10.890775
2013-10-06,6.3843646,11.038274
2013-10-07,6.370199,10.53619
2013-10-08,5.829366,10.287024
2013-10-09,5.754783,10.144941
2013-10-10,5.899783,10.871191
2013-10-11,6.033116,10.906192
2013-10-12,5.8414493,10.977024
2013-10-13,6.100616,10.819525
2013-10-14,6.0689487,10.195775
2013-10-15,6.0539494,10.44744
2013-10-16,6.251032,11.433275
2013-10-17,6.3226995,11.461609
2013-10-18,6.2801995,10.864108
2013-10-19,6.184783,10.838691
2013-10-20,6.563533,10.29119
2013-10-21,6.584783,9.782441
2013-10-22,6.5410323,10.747858
2013-10-23,6.2914495,10.612858
2013-10-24,6.8189487,10.5874405
2013-10-25,7.0106163,10.614107
2013-10-26,6.8722825,9.998275
2013-10-27,6.908532,9.543692
2013-10-28,7.137699,10.424941
2013-10-29,7.2472825,10.98286
2013-10-30,7.3164496,10.826192
2013-10-31,7.341866,10.781608
2013-11-01,7.682283,11.440774
2013-11-02,7.1022825,10.977857
2013-11-03,7.1568666,10.643274
2013-11-04,7.030198,9.5699415
2013-11-05,7.0222836,9.283275
2013-11-06,7.376033,9.769524
2013-11-07,7.741866,10.329108
2013-11-08,7.423532,10.075773
2013-11-09,7.962282,9.877442
2013-11-10,8.278949,9.864525
2013-11-11,7.796033,9.906191
2013-11-12,7.180615,10.704108
2013-11-13,7.6351986,10.787442
2013-11-14,8.286032,10.204942
2013-11-15,8.2793665,10.172859
2013-11-16,8.00895,10.519941
2013-11-17,8.758533,10.183276
2013-11-18,8.44895,9.902026
2013-11-19,9.3697815,10.717025
2013-11-20,9.958115,9.670358
2013-11-21,9.4372835,10.394941
2013-11-22,9.077283,10.600775
2013-11-23,8.564365,10.158276
2013-11-24,8.871866,9.857023
2013-11-25,9.670614,9.585359
2013-11-26,9.171867,10.302024
2013-11-27,9.105617,9.655357
2013-11-28,9.531033,6.085358
2013-11-29,9.543117,5.8274417
2013-11-30,9.594367,6.8611917
2013-12-01,9.763949,8.171191
2013-12-02,10.250616,8.497859
2013-12-03,9.823115,9.164942
2013-12-04,10.541033,8.137025
2013-12-05,11.109783,8.847441
2013-12-06,11.062696,9.983275
2013-12-07,11.244782,10.427441
2013-12-08,11.519365,10.09869
2013-12-09,11.633531,9.754941
2013-12-10,11.231867,8.846608
2013-12-11,10.73645,9.328274
2013-12-12,10.794366,9.57119
2013-12-13,10.571448,9.943691
2013-12-14,11.0752,10.292858
2013-12-15,11.423949,9.943274
2013-12-16,11.388117,9.1411915
2013-12-17,11.512281,9.011607
2013-12-18,11.273117,8.491608
2013-12-19,10.907699,9.119942
2013-12-20,11.555615,9.524942
2013-12-21,10.538531,9.887026
2013-12-22,10.841451,11.423274
2013-12-23,10.7027,10.407442
2013-12-24,11.315201,9.408275
2013-12-25,11.272698,8.661607
2013-12-26,12.141866,7.962858
2013-12-27,11.299783,8.118275
2013-12-28,10.888948,8.922859
2013-12-29,10.9356165,8.757441
2013-12-30,11.392282,9.030775
2013-12-31,12.096867,8.981607
2014-01-01,12.473949,9.410358
2014-01-02,12.839783,8.726609
2014-01-03,12.951449,8.999107
2014-01-04,12.135616,8.758274
2014-01-05,12.843114,9.259941
2014-01-06,12.363949,9.107443
2014-01-07,12.609365,7.565358
2014-01-08,13.775616,6.2566085
2014-01-09,13.679781,8.542025
2014-01-10,13.298116,9.242859
2014-01-11,13.540616,8.517442
2014-01-12,13.803949,9.394109
2014-01-13,13.862283,9.375357
2014-01-14,13.31395,8.197025
2014-01-15,13.843948,8.328275
2014-01-16,13.777282,5.5343256
2014-01-17,14.342284,5.549019
2014-01-18,13.919364,6.4711914
2014-01-19,13.41645,6.9845247
2014-01-20,13.366449,7.017025
2014-01-21,13.619782,7.3633842
2014-01-22,13.318534,7.8503585
2014-01-23,14.014366,7.822859
2014-01-24,14.392697,8.073692
2014-01-25,13.553114,8.221608
2014-01-26,12.954783,8.295358
2014-01-27,12.943116,8.906608
2014-01-28,12.460616,8.724941
2014-01-29,12.267282,8.834525
2014-01-30,12.472282,9.322858
2014-01-31,12.973115,8.054524
2014-02-01,12.549365,8.863275
2014-02-02,12.201034,8.964941
2014-02-03,12.197699,9.826191
2014-02-04,12.163534,9.443274
2014-02-05,12.733116,10.79119
2014-02-06,12.149781,10.270358
2014-02-07,12.766032,9.613276
2014-02-08,12.102699,8.717857
2014-02-09,11.8902,9.429108
2014-02-10,11.933532,9.825358
2014-02-11,12.1777,9.697024
2014-02-12,12.427699,10.013276
2014-02-13,12.427282,10.807442
2014-02-14,11.719781,9.911191
2014-02-15,11.731449,9.421191
2014-02-16,11.493116,8.802442
2014-02-17,11.893531,9.142024
2014-02-18,11.822283,9.326608
2014-02-19,11.449782,9.903275
2014-02-20,11.073533,10.147441
2014-02-21,11.709367,10.416191
2014-02-22,11.863116,11.582857
2014-02-23,11.655199,11.354109
2014-02-24,12.264365,10.151192
2014-02-25,11.973534,10.716191
2014-02-26,11.647699,10.438274
2014-02-27,11.846032,11.190775
2014-02-28,11.538949,11.1463
2014-03-01,12.104364,10.920774
2014-03-02,12.743532,10.173693
2014-03-03,12.3677,10.856454
2014-03-04,11.615199,11.290773
2014-03-05,11.555199,11.428275
2014-03-06,12.258949,11.056609
2014-03-07,11.440199,10.870775
2014-03-08,11.2127,10.871609
2014-03-09,11.658949,10.974524
2014-03-10,12.67145,11.48869
2014-03-11,12.626034,11.842133
2014-03-12,11.744782,12.662858
2014-03-13,12.239782,11.713274
2014-03-14,11.958949,9.918274
2014-03-15,11.476033,10.011191
2014-03-16,11.1718645,11.58536
2014-03-17,10.876451,10.836607
2014-03-18,10.901866,11.51036
2014-03-19,11.1977,10.915359
2014-03-20,11.451866,10.878274
2014-03-21,11.709366,11.357441
2014-03-22,11.537283,11.063953
2014-03-23,11.411449,11.652025
2014-03-24,11.263532,11.844216
2014-03-25,10.320616,11.549634
2014-03-26,10.911449,12.489108
2014-03-27,10.671033,11.940884
2014-03-28,10.479365,11.974064
2014-03-29,10.153116,13.321826
2014-03-30,10.502282,12.544523
2014-03-31,11.142699,11.984107
2014-04-01,10.438532,11.904941
2014-04-02,9.923533,12.439941
2014-04-03,10.027282,12.512442
2014-04-04,10.820615,12.392441
2014-04-05,10.428949,13.21562
2014-04-06,11.042699,12.909525
2014-04-07,10.178115,11.529108
2014-04-08,9.936033,11.871299
2014-04-09,10.0189495,9.717441
2014-04-10,10.149784,8.618691
2014-04-11,10.262282,9.971608
2014-04-12,9.595617,11.321609
2014-04-13,9.856033,11.261146
2014-04-14,10.183535,11.710773
2014-04-15,10.201448,11.080774
2014-04-16,10.235199,11.602442
2014-04-17,10.320617,11.288692
2014-04-18,10.163533,12.408799
2014-04-19,9.408115,12.100775
2014-04-20,9.352282,11.345775
2014-04-21,9.333116,11.425776
2014-04-22,9.19895,11.785357
2014-04-23,8.617283,12.197133
2014-04-24,8.907283,11.974941
2014-04-25,9.748949,12.923119
2014-04-26,9.391032,13.154325
2014-04-27,9.161032,12.943274
2014-04-28,9.2064495,12.961608
2014-04-29,9.040616,13.347965
2014-04-30,9.528532,13.546254
2014-05-01,8.580199,11.393693
2014-05-02,8.503115,10.728692
2014-05-03,8.439783,10.606192
2014-05-04,8.816867,10.975775
2014-05-05,7.753533,10.745357
2014-05-06,8.120616,11.991608
2014-05-07,8.645617,11.544107
2014-05-08,8.363533,11.266608
2014-05-09,8.507281,11.668274
2014-05-10,8.698531,11.363691
2014-05-11,8.754782,10.86994
2014-05-12,7.592699,11.374942
2014-05-13,7.9197836,11.073273
2014-05-14,7.792282,11.342442
2014-05-15,8.366033,10.464107
2014-05-16,8.27395,10.194108
2014-05-17,7.4368663,9.680359
2014-05-18,7.6547823,10.33994
2014-05-19,7.684782,11.160774
2014-05-20,7.8426986,11.459525
2014-05-21,7.6914496,11.722442
2014-05-22,7.9676986,10.884524
2014-05-23,8.316032,10.598275
2014-05-24,8.174365,11.340775
2014-05-25,8.083117,11.276192
2014-05-26,6.3414493,11.616192
2014-05-27,6.4151993,12.192859
2014-05-28,7.3506165,12.045359
2014-05-29,7.623949,11.352858
2014-05-30,7.5306163,10.92994
2014-05-31,6.8989496,11.329108
2014-06-01,6.6931157,9.959941
2014-06-02,6.608533,9.173274
2014-06-03,6.866032,10.127026
2014-06-04,6.7514486,10.675775
2014-06-05,6.579366,11.067858
2014-06-06,6.5868654,11.394108
2014-06-07,6.1602,11.196608
2014-06-08,5.660616,10.757025
2014-06-09,5.377699,10.829941
2014-06-10,4.901866,11.787441
2014-06-11,5.551449,11.740357
2014-06-12,6.260617,11.592858
2014-06-13,5.738949,11.057024
2014-06-14,5.638532,11.275775
2014-06-15,6.0618663,10.952442
2014-06-16,5.948117,10.259941
2014-06-17,5.8160334,11.018274
2014-06-18,5.6843657,11.088691
2014-06-19,5.173116,11.025358
2014-06-20,6.1335325,10.685358
2014-06-21,6.2756157,10.6516075
2014-06-22,6.4056153,11.2349415
2014-06-23,6.2851996,10.479109
2014-06-24,6.561866,10.379107
2014-06-25,5.7697825,11.257024
2014-06-26,5.7643657,11.861193
2014-06-27,5.3606153,11.182442
2014-06-28,4.776449,10.954525
2014-06-29,4.7581167,11.240773
2014-06-30,5.083949,11.206192
2014-07-01,4.9631157,10.981607
2014-07-02,5.2789493,11.297856
2014-07-03,5.2439494,11.048692
2014-07-04,5.0656157,10.789524
2014-07-05,5.264783,11.251191
2014-07-06,4.638533,10.746192
2014-07-07,4.1801996,10.620774
2014-07-08,4.325199,10.762441
2014-07-09,4.5147824,12.138272
2014-07-10,3.8010323,11.031191
2014-07-11,4.221866,10.848274
2014-07-12,4.3443656,11.274942
2014-07-13,4.784366,10.728275
2014-07-14,5.013532,10.094941
2014-07-15,4.5322824,11.3736925
2014-07-16,5.0076995,12.039524
2014-07-17,4.8935323,12.41619
2014-07-18,4.989783,13.2486925
2014-07-19,5.3151994,13.652442
2014-07-20,4.561033,12.667025
2014-07-21,4.8622828,12.339524
2014-07-22,4.5831156,11.798275
2014-07-23,4.8764486,11.455774
2014-07-24,4.128116,11.465774
2014-07-25,3.5647826,11.302856
2014-07-26,4.089366,11.03619
2014-07-27,4.0060325,11.039942
2014-07-28,3.6210327,10.804107
2014-07-29,4.168116,10.214106
2014-07-30,4.2364497,11.536608
2014-07-31,4.7181153,11.067441
2014-08-01,4.262699,11.402857
2014-08-02,4.1660323,11.653275
2014-08-03,4.7926993,11.121608
2014-08-04,4.7064495,11.042441
2014-08-05,4.8106155,11.193274
2014-08-06,4.3510323,11.443691
2014-08-07,4.803949,11.6011915
2014-08-08,4.5801992,11.378692
2014-08-09,4.924783,10.821608
2014-08-10,5.1897826,10.98744
2014-08-11,5.0506163,11.031608
2014-08-12,4.835615,10.960358
2014-08-13,4.8385324,11.894942
2014-08-14,5.1439495,11.344942
2014-08-15,5.0326996,10.925358
2014-08-16,5.010617,11.352858
2014-08-17,4.3951993,11.08619
2014-08-18,4.7189493,11.632023
2014-08-19,5.043949,11.388691
2014-08-20,5.276866,9.960776
2014-08-21,5.1097827,10.774941
2014-08-22,5.349366,10.901191
2014-08-23,5.6172824,10.777858
2014-08-24,5.291866,10.974108
2014-08-25,4.9656157,11.508275
2014-08-26,5.1010323,11.808274
2014-08-27,4.9118657,12.30411
2014-08-28,4.1572824,11.295774
2014-08-29,4.933116,10.003273
2014-08-30,5.683949,10.393691
2014-08-31,5.688533,10.260358
2014-09-01,5.376866,11.107025
2014-09-02,4.989783,11.426608
2014-09-03,5.2268662,10.708691
2014-09-04,5.780615,10.612858
2014-09-05,5.736032,11.097025
2014-09-06,5.4739485,10.012023
2014-09-07,5.4672823,9.842858
2014-09-08,4.9931164,10.378275
2014-09-09,4.628116,10.494943
2014-09-10,5.3839493,10.305774
2014-09-11,4.6785326,9.453276
2014-09-12,6.2464495,10.254107
2014-09-13,6.2376995,10.477857
2014-09-14,6.1431165,10.770773
2014-09-15,5.533949,9.428274
2014-09-16,5.3781157,9.670359
2014-09-17,5.533949,10.961607
2014-09-18,5.588116,11.749524
2014-09-19,5.733533,10.950774
2014-09-20,5.7439485,10.55494
2014-09-21,5.6589484,10.813274
2014-09-22,6.000615,10.792858
2014-09-23,5.824366,10.506191
2014-09-24,5.865199,9.963692
2014-09-25,5.9947824,10.067859
2014-09-26,5.5747814,10.050357
2014-09-27,5.57395,10.46119
2014-09-28,5.424783,10.079525
2014-09-29,4.9401994,11.194525
2014-09-30,5.516866,11.064942
2014-10-01,6.023949,10.614941
2014-10-02,6.3956165,10.923274
2014-10-03,6.357283,12.162442
2014-10-04,6.2022824,11.704107
2014-10-05,5.9222827,10.857857
2014-10-06,6.1089487,10.781609
2014-10-07,5.870616,10.704109
2014-10-08,5.722698,10.253692
2014-10-09,6.365617,9.894525
2014-10-10,6.1760325,9.619108
2014-10-11,6.9864492,10.735775
2014-10-12,7.042282,10.498274
2014-10-13,6.6172833,10.3495245
2014-10-14,6.903532,10.778275
2014-10-15,6.7551985,9.815774
2014-10-16,6.953115,9.338691
2014-10-17,7.3322825,10.535773
2014-10-18,7.0014486,10.610358
2014-10-19,8.182282,10.492025
2014-10-20,8.090616,10.10869
2014-10-21,7.9081163,10.367024
2014-10-22,8.259366,9.660358
2014-10-23,7.9418664,9.76494
2014-10-24,8.034367,10.249524
2014-10-25,7.759782,9.811608
2014-10-26,8.503532,9.730774
2014-10-27,8.549783,6.389108
2014-10-28,8.661449,7.8507743
2014-10-29,8.333532,10.704526
2014-10-30,7.9647827,10.700357
2014-10-31,7.7135324,9.016191
2014-11-01,8.381866,8.989941
2014-11-02,7.8964486,8.091608
2014-11-03,7.843949,7.711608
2014-11-04,7.8506155,8.067441
2014-11-05,7.8235335,9.292026
2014-11-06,8.223949,9.438691
2014-11-07,7.953532,8.537441
2014-11-08,8.166449,9.147858
2014-11-09,8.490199,8.957859
2014-11-10,9.433949,8.21036
2014-11-11,9.531449,7.397025
2014-11-12,10.009366,9.72244
2014-11-13,10.098115,9.730776
2014-11-14,9.888948,8.836609
2014-11-15,10.132282,8.8407755
2014-11-16,10.073532,9.389941
2014-11-17,9.505614,9.973274
2014-11-18,9.4152,10.454525
2014-11-19,9.086033,10.026191
2014-11-20,9.313115,9.523275
2014-11-21,9.00145,9.129942
2014-11-22,8.943949,9.272442
2014-11-23,9.226032,10.1186905
2014-11-24,9.410198,10.259943
2014-11-25,9.762699,11.393692
2014-11-26,9.546865,9.571608
2014-11-27,9.884782,6.4607744
2014-11-28,9.866449,5.6291084
2014-11-29,9.692282,6.342025
2014-11-30,9.134783,6.962024
2014-12-01,8.940617,9.024108
2014-12-02,9.416865,9.317442
2014-12-03,9.456032,8.113275
2014-12-04,9.793533,7.809941
2014-12-05,10.0477,8.5370245
2014-12-06,9.873532,8.747442
2014-12-07,9.381866,8.821608
2014-12-08,9.93645,7.520358
2014-12-09,10.370198,7.3536916
2014-12-10,11.369367,7.192026
2014-12-11,11.033533,6.1445246
2014-12-12,10.963533,6.716192
2014-12-13,10.866447,6.916192
2014-12-14,10.161864,7.074941
2014-12-15,10.698115,7.5724406
2014-12-16,10.104366,7.209942
2014-12-17,9.7677,7.4236917
2014-12-18,10.215616,7.2686915
2014-12-19,9.986032,7.826608
2014-12-20,10.113117,8.230774
2014-12-21,10.397283,9.313274
2014-12-22,10.1852,8.764524
2014-12-23,10.241034,8.182443
2014-12-24,10.0602,8.934525
2014-12-25,10.240618,9.426608
2014-12-26,10.718117,9.017442
2014-12-27,10.842698,7.3020253
2014-12-28,10.353115,8.942858
2014-12-29,10.751865,9.951608
2014-12-30,10.398949,9.318691
2014-12-31,10.812283,8.515359
2015-01-01,11.098949,9.079525
2015-01-02,11.145617,8.707858
2015-01-03,11.512697,9.092025
2015-01-04,11.604365,10.305357
2015-01-05,11.579367,9.4553585
2015-01-06,11.408115,8.970774
2015-01-07,11.536865,7.9574413
2015-01-08,11.152285,7.806192
2015-01-09,11.9251995,6.994942
2015-01-10,11.9977,7.4291086
2015-01-11,11.668115,8.467442
2015-01-12,10.862699,9.3199415
2015-01-13,10.955198,9.166191
2015-01-14,11.498116,9.240775
2015-01-15,11.583532,9.243275
2015-01-16,10.984783,9.13619
2015-01-17,11.284781,9.229108
2015-01-18,11.409367,8.102442
2015-01-19,11.098949,7.4970245
2015-01-20,11.312699,7.877442
2015-01-21,11.886866,8.104525
2015-01-22,12.126866,8.321192
2015-01-23,12.849366,9.889941
2015-01-24,12.412282,9.544108
2015-01-25,12.273116,8.138691
2015-01-26,12.357699,7.0799417
2015-01-27,13.021032,6.6032753
2015-01-28,13.684782,5.797025
2015-01-29,13.248948,5.383692
2015-01-30,12.722282,5.7632747
2015-01-31,12.401867,6.573275
2015-02-01,12.873116,8.539108
2015-02-02,13.241866,8.627026
2015-02-03,13.00103,8.525775
2015-02-04,13.540199,8.829108
2015-02-05,14.131449,7.485775
2015-02-06,13.912283,8.298275
2015-02-07,13.753532,7.3516083
2015-02-08,13.741866,7.5891085
2015-02-09,13.922282,9.011608
2015-02-10,14.734783,9.287025
2015-02-11,14.760201,8.722025
2015-02-12,14.129366,9.117024
2015-02-13,13.450617,8.2349415
2015-02-14,13.622281,6.8961916
2015-02-15,14.289366,5.9328585
2015-02-16,14.213951,7.7895255
2015-02-17,13.92145,10.254217
2015-02-18,13.570197,9.835774
2015-02-19,14.475199,8.769108
2015-02-20,14.461451,7.2082753
2015-02-21,14.986032,8.364108
2015-02-22,14.69478,9.947858
2015-02-23,13.484364,10.262024
2015-02-24,13.183115,10.560774
2015-02-25,12.804365,9.802025
2015-02-26,13.113532,9.79119
2015-02-27,13.430198,10.797441
2015-02-28,13.939782,9.9866085
2015-03-01,13.376865,9.476191
2015-03-02,12.8922825,9.827026
2015-03-03,13.435615,9.980775
2015-03-04,12.570199,10.104941
2015-03-05,12.353533,10.359107
2015-03-06,12.367701,10.619107
2015-03-07,12.600616,8.892442
2015-03-08,12.636867,8.108274
2015-03-09,12.808117,8.741608
2015-03-10,13.105616,10.048122
2015-03-11,13.425616,10.749107
2015-03-12,13.8102,11.149525
2015-03-13,14.199782,10.784107
2015-03-14,14.216866,9.634109
2015-03-15,14.009784,9.78369
2015-03-16,14.67228,9.664109
2015-03-17,14.659367,8.9657755
2015-03-18,14.064366,9.057025
2015-03-19,13.758534,10.215774
2015-03-20,13.882282,10.328275
2015-03-21,13.945617,10.394525
2015-03-22,13.911034,11.500359
2015-03-23,14.488115,11.939108
2015-03-24,15.261032,10.929941
2015-03-25,14.7497835,11.314062
2015-03-26,15.069365,12.563692
2015-03-27,14.425615,12.050358
2015-03-28,13.470199,10.474108
2015-03-29,12.7360325,10.481191
2015-03-30,13.5877,9.625774
2015-03-31,12.876032,9.583275
2015-04-01,12.588534,10.378274
2015-04-02,12.5276985,11.565357
2015-04-03,12.048532,11.626191
2015-04-04,11.797698,11.55869
2015-04-05,12.346448,10.273274
2015-04-06,11.2985325,9.814941
2015-04-07,11.911449,10.097024
2015-04-08,11.83478,10.281192
2015-04-09,11.762702,10.98369
2015-04-10,11.91895,12.050774
2015-04-11,11.443948,11.7541065
2015-04-12,11.796449,12.050358
2015-04-13,12.646448,12.003691
2015-04-14,11.981449,12.376608
2015-04-15,12.2902,11.1532755
2015-04-16,12.141033,11.157858
2015-04-17,11.305617,12.101607
2015-04-18,11.813948,11.965775
2015-04-19,12.092285,12.100357
2015-04-20,12.223533,12.708275
2015-04-21,11.283533,12.684524
2015-04-22,10.943534,14.03266
2015-04-23,10.857283,13.490357
2015-04-24,10.7968645,14.056254
2015-04-25,10.71645,14.177395
2015-04-26,10.558116,13.171824
2015-04-27,9.990616,12.638692
2015-04-28,10.136033,13.023645
2015-04-29,10.173949,13.294788
2015-04-30,10.134785,11.609942
2015-05-01,10.180615,10.509524
2015-05-02,10.7602,10.726191
2015-05-03,10.699782,10.833273
2015-05-04,10.038533,11.26369
2015-05-05,10.2272835,11.847025
2015-05-06,9.601032,12.325051
2015-05-07,9.899783,12.16755
2015-05-08,10.418117,12.488692
2015-05-09,10.608116,12.454524
2015-05-10,10.158951,12.800358
2015-05-11,9.653116,12.166609
2015-05-12,9.579367,12.092859
2015-05-13,9.862283,12.407442
2015-05-14,9.594782,12.284525
2015-05-15,9.6614485,11.027024
2015-05-16,9.687699,10.246191
2015-05-17,9.085198,11.871191
2015-05-18,9.381866,11.839525
2015-05-19,9.214782,11.635773
2015-05-20,9.223116,12.279108
2015-05-21,9.107282,11.936191
2015-05-22,8.9772835,12.259108
2015-05-23,8.682699,11.747858
2015-05-24,9.0364485,11.413691
2015-05-25,7.791033,12.177858
2015-05-26,8.314782,12.76244
2015-05-27,8.700199,12.106192
2015-05-28,8.442699,11.586607
2015-05-29,8.223532,11.791191
2015-05-30,8.3477,11.949371
2015-05-31,8.173116,11.991609
2015-06-01,8.063116,12.094108
2015-06-02,7.3047824,11.602025
2015-06-03,7.625615,11.838275
2015-06-04,7.8906164,11.240357
2015-06-05,7.7727,10.647023
2015-06-06,7.9306154,10.355775
2015-06-07,7.9326997,10.689108
2015-06-08,7.6401987,9.714524
2015-06-09,7.535199,10.384941
2015-06-10,8.403532,10.774108
2015-06-11,7.9897823,10.579108
2015-06-12,7.7214503,10.457025
2015-06-13,7.4410324,10.999941
2015-06-14,7.808116,10.923692
2015-06-15,7.0235333,11.678274
2015-06-16,7.181865,12.113275
2015-06-17,7.626032,11.672857
2015-06-18,7.303532,11.752025
2015-06-19,7.026865,11.514942
2015-06-20,7.0410333,11.886609
2015-06-21,7.275616,12.098691
2015-06-22,7.0614495,11.376192
2015-06-23,6.718116,11.259107
2015-06-24,6.666866,11.229524
2015-06-25,7.0372825,11.029525
2015-06-26,6.9526997,11.647026
2015-06-27,6.6643653,12.175776
2015-06-28,6.805199,11.729525
2015-06-29,7.0331163,11.488691
2015-06-30,6.8089495,11.417441
2015-07-01,6.434366,11.438692
2015-07-02,6.9456162,11.038273
2015-07-03,6.6793666,11.913275
2015-07-04,6.6551986,11.611192
2015-07-05,6.3714495,11.6082735
2015-07-06,6.568532,11.784109
2015-07-07,7.0101986,10.814941
2015-07-08,6.3501987,10.165773
2015-07-09,6.314366,9.886192
2015-07-10,5.8952,9.499525
2015-07-11,6.2172837,10.458692
2015-07-12,5.8676996,11.391607
2015-07-13,5.64895,10.855358
2015-07-14,6.197283,10.763692
2015-07-15,5.8331156,11.0682745
2015-07-16,6.5497828,10.995358
2015-07-17,6.306032,11.460359
2015-07-18,5.8181157,11.248692
2015-07-19,5.9264493,10.802024
2015-07-20,5.572699,10.294107
2015-07-21,5.014783,10.788274
2015-07-22,4.428949,11.760774
2015-07-23,5.870616,12.08119
2015-07-24,5.5201993,11.761191
2015-07-25,5.703116,11.823691
2015-07-26,5.281866,11.944525
2015-07-27,5.5997825,11.655359
2015-07-28,5.3335323,11.55411
2015-07-29,5.6714497,11.454109
2015-07-30,5.3906164,11.381609
2015-07-31,5.0485325,10.571192
2015-08-01,5.9426994,11.172858
2015-08-02,5.5747833,11.4136915
2015-08-03,5.508949,11.710358
2015-08-04,4.967283,12.045358
2015-08-05,5.833116,12.176192
2015-08-06,5.5714498,12.829108
2015-08-07,5.562282,11.774109
2015-08-08,5.789366,12.110775
2015-08-09,6.0635324,12.36744
2015-08-10,5.942699,11.475357
2015-08-11,5.5026984,10.514109
