reviewId,userName,userImage,Review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFxfWZhcqGQ-zxVL4SRhOZ0gRaOwTVn3Nf4LNoSlH7ri-rR-DQ_7mrrHvEmZFeTf-MW40dE-5pi3s5vHA,Karlene Higley,https://play-lh.googleusercontent.com/a/AATXAJw28U96p-WuHjrS3Xz8i67xQideem8CcQRbPbvg=mo,Great,4,0,2.7.3,6/18/2021 15:28,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHA9KG3HGlJUZwnowA2oYkwfip8ZpxISmdDwZD0nGbYmS-uIubQIj5aWq_25ycTk23LzqRVgkhAMMGFtQ,Raheim Jumbo,https://play-lh.googleusercontent.com/a-/AOh14GhV6iZ9UAyDFuxzAQivWEA2GvYiyN9vXs_jrtw,Okay,4,0,2.7.3,6/18/2021 2:42,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOF3QGORWT1pNolmMPVknx07IgDS-4OseIydzbDr7WSApOK8mdVXjfEoITsDRhUmtlOzJi612XXdQXvjYw,Pierre Thompson,https://play-lh.googleusercontent.com/a-/AOh14Ghb8pmRw82aQkJR4OvcAWOeiLsex4WA808gdhzxHQ,Convenient and easy,4,0,2.7.3,6/17/2021 18:26,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGkj5daM4qP38_HjbTt2zoW54MPAY6ACziXWHh_j_EtD93jXLLvDl_BXKG404WxGQ1rDQrkujMZhtkJFw,Jeff Doe,https://play-lh.googleusercontent.com/a/AATXAJxkcZ1ZxvR-6oV_csYPbyw6a7XqAlCFzgUdhjwk=mo,"Great,fast and reliable",4,0,,6/17/2021 4:52,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEE-DMfHOBPZm-1qPoTOf21q8kVwhtxxNbXuw2ErskJGL055oJGuhAldXdz307K0x6dikfFWhPbz9gIgQ,John Quang Pham,https://play-lh.googleusercontent.com/a/AATXAJy3k-b50K9CsAFDQ5nWjpj8ZMUvVoLDxXdvwoDH=mo,I am new to this app but it works fine,4,0,2.7.3,6/17/2021 1:07,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGpHssIUZFwrKWcm8B97EcyncBT3muL_jZ6GQA6d9Pv_Hn2i2nxmv28x_jN9QkHwnz7D4CjT6mkDu4Jwg,Ravi verma,https://play-lh.googleusercontent.com/a/AATXAJwW603QO0HoyvHI4QLOrD1Oi2_VK5qmd3xHWPQzVA=mo,Good,4,0,2.7.3,6/16/2021 14:22,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGNmwGtDFjyhHxFzA95whIeI9uIYuZdD4lfvQBQHUJkU-DMbHpDOHpg-DZFQxh3p3qRQGRiPG93N7FAzQ,Steven Harry,https://play-lh.googleusercontent.com/a/AATXAJxrTeIQL1EaSpFCN1T2Uo7xwyRgGhHt_eY8UZsI=mo,"For the most part it works fine, though there are a couple of pdf's it dosent recognize the format on.",4,0,,6/16/2021 14:12,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHZm0UWvsqheQowiB9w_vRs91YgLgl0wVT6Q02Lpm59T90ne6J1Ior5O_e8fPudkibeqDh4sy75tbjDDw,Jaiee Kapare,https://play-lh.googleusercontent.com/a/AATXAJxoCp4zv5bgMq_yHKY3wqtgHUx-iwRv41ZbMb6T=mo,This aap is good in phone but I am unable to connect this printer to my laptop I tried many times but still it's not working well.,4,0,2.7.3,6/16/2021 10:04,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFCc1EL8FsS7yuYcYkI4t9tj1wI6AIg9I9diIZKTv_FyG5fTHMx063USuXogP7soalNZN4hwlDVvy2cMg,Jude Alexandre,https://play-lh.googleusercontent.com/a/AATXAJzJZMxPwyJ2IjxOnZAVLeKTdNE9JaK4Cy3EfnVC=mo,"Good, not bad, does a good.",4,0,2.7.3,6/15/2021 16:55,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGUjaTCE7cOPVgg3y3uMG3l8kgLn488X617ixuP-x_GE-vgLHU-N4yLhz_b36dNLU6X0lmOJhoG-e79kQ,Linette Farmer,https://play-lh.googleusercontent.com/a-/AOh14GiC0iHz7APpEAQWrUL_dUcQOGlcxKmFqirnMmqBBg,Just wish the setup was a bit different,4,0,2.7.3,6/15/2021 14:22,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOG3b_4QlcwmCMA3nGDnrXFz5eNoiwKWIMcIAjtYd580pDf_qWTDB4GaNWF0HfxsX2JISJDs557joeJnZA,Ledha Guerova,https://play-lh.googleusercontent.com/a-/AOh14GjaImDszmdMHyfq44TppHwZqXxUIijedcxmJgGO,The app is light and convenient and works smooth. I removed a star because you cannot edit settings. You cannot change image printed size or print quality.,4,1,2.7.3,6/15/2021 7:15,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHDZ8FIYBZs1xaxNZWVk12a6Uml8gzTlYSecb1Pk5xTBSELn7UXqR6E5Kkcs4ZVNTNXvcT9_xfDSvIABA,Deepak Shukla,https://play-lh.googleusercontent.com/a/AATXAJyn2yjiV0TkPAjlssm8rOEjwseE8NP3rCuS3HZy=mo,Good,4,0,,6/15/2021 7:11,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFMza9B-tEiIH9YgeV4j3rB2rbbXZgpPj-Ob3MyhhBPBQD1ip7Vdczi877xRZti3XOkwQltBIefxKa9-A,Wali S,https://play-lh.googleusercontent.com/a/AATXAJzn7rYinA94hFFT-ZLXZmvJDp3bUFgLNokh3IgB=mo,"So far I've printed 5 times worked 4 times , it wouldn't let me print if I try downloading from Gmail since it just gets stuck but if I download the pdf file and open it from within the app it works",4,0,2.7.3,6/14/2021 23:09,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHN189dw2ko92oNUSb1lrMgczFHiLrilYFG2aeQ1wqnbLbPkxt9wumsT0iuZZHswsfanvbxxqofmYxi_Q,Shonda Wilson,https://play-lh.googleusercontent.com/a-/AOh14GjjK8CrA4kbZLXzwRkQt7R-gTNjIIS8wUHvaYKu,Works well thus far.,4,0,2.7.3,6/14/2021 15:51,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOG6JWijoXUTng6HCbXpaKIc8GNksik_woyv0g6DlQ7BQUNOCIoDSHPZHuUNbXPzc0otyHgI-Gb4a80qRg,Jay Micale -The Hawk- Professional Tour Pool Player,https://play-lh.googleusercontent.com/a-/AOh14GitRvr216t6J37QzUIkrYyoxV7P86vp2cNFj0bsbg,Works as it should.,4,0,2.7.3,6/14/2021 14:47,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHrgDHdmlu3eoxzbfs2NYazyXjF8OzmvqK_ZgYTRhFznnhkxJHsu_epxPKKIixRdkPcVar_ZSvB-whdIQ,Zulhilmi Ariff,https://play-lh.googleusercontent.com/a-/AOh14GhSm5fJDogKGaEFOLvQX8M2TL3uQPClJP_u61EoWQY,"Easy to use app, please add dark mode",4,0,2.7.3,6/14/2021 1:36,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGfVVazZWyuogqjVbVBgkGpY9iWOvJYC2nJJP-65fI-Zn6hfUonNZkrV7OHVUaN_1kPCId2PDOpOGHhJA,Tina Westwood,https://play-lh.googleusercontent.com/a/AATXAJxnYAHfaFtnOgwgooFy3ZIMoM2BPzhFRrrtX-Pz=mo,Quick and easy,4,0,2.7.3,6/13/2021 22:54,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGkzbvbuuauyUess6yJbCmJZNUFqogYCmhGkLtGxARGFeWtqPefYdd1dCG7W1UD1m9opf6ERLi9RlOSIw,Mizzy,https://play-lh.googleusercontent.com/a/AATXAJx74QdK9ZjrmaHpuvRRzSNMFhYLTTO312bkQWND=mo,Very good so far...,4,0,2.7.3,6/13/2021 22:21,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOE5npQtoEIyckGEk103kT_PZXLAkBkdPLKBOH-9kQWatSID1temSiTqH-PpCwmWI39JqKQy9HWm0A0NAA,Sandra Tucker,https://play-lh.googleusercontent.com/a-/AOh14Gi_HYUa5YKquLaR7W1T-QyhHmU-TevY4XWQdY1Zhw,"I really like it, just wish there were more pictures",4,0,2.7.3,6/13/2021 18:18,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHL5HoiK_k0DFqzfCO19ojOGoUUakxTwCntyLDaQTiq-J-2266A9vzqyd6q-yg0qUZ8v-nS3X-DOPC-WA,S M,https://play-lh.googleusercontent.com/a/AATXAJyoo6GMbIB9UpKOXjwUkhjr3Tgxol9hEMBiGxvG=mo,ok thak younnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn gggggggggggggggggggggggggggggggggggggggggggggg ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,4,0,2.7.3,6/13/2021 15:01,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHM8Fe_u1CQQEiAEsR8IrlCmrno0KU-yLX4n9QMr-Ra7XdogVCYCZG7JT5a3MxvUOkqIjBcHDzGYyS6Cw,Ann Poh Soo,https://play-lh.googleusercontent.com/a/AATXAJyaS0QDxk_fTjbTkpWWYH9YHvuaOwxYyxt1qDVI=mo,Hard to choose pic to print. Also cannot crop.,4,0,2.7.3,6/13/2021 9:42,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOF_aj43YQ5ywdJmXyGKYl3q1F05GiKuUJzqcQpzpdXJJ3pqILDnnaP40IDDBWT5LsHXaLC31NxusS8zfw,Vinu Mohan,https://play-lh.googleusercontent.com/a-/AOh14GiEIiBU0LnY49lz4KQYOWhH4NWWkAYOVx7Tc67Q,Excellent app,4,0,2.7.3,6/13/2021 5:33,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHLdpVubFzJMMYCN6nOoLjh31-e5x3TqFTi-eWe7dgC3qOqgDqXal2G5v7Cw6LxbCmPBYA0cxgKSfJIOg,darrel ray,https://play-lh.googleusercontent.com/a-/AOh14GjhfXbEy7zwK8brkLjFmrgMepYD1vE7clnzHgRkUg,Does it's job,4,0,2.7.3,6/12/2021 13:48,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHaJLgK4vEjM3THjoaPSF-byCgn07pg44jGxjigIdyrxfc6_hzjMh1r0zvxvw_YC8T1XVsVq6fMRYnjuA,Beto Fonseca,https://play-lh.googleusercontent.com/a/AATXAJzndEkCVitio2W1hH4cQX751qQcsvRclqgoBndj=mo,Very good app,4,0,2.7.3,6/12/2021 13:40,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFlxCJBRtwj3nP6hazblLyhogHiZds1Bg3Bmz131fiGeyokJuxNpHwh9FeMj9j_sYzX5WnTdwi2OFcwSw,Santo André,https://play-lh.googleusercontent.com/a-/AOh14Gic1IFyC-ilHQMdk7FESdwBsyg_96O2UYwzpHIr,Easy to setup,4,0,2.7.3,6/12/2021 11:35,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGuba_tsZHqaVo4b_E4Ydc85vsOgwd1N_gGzz7JZQKXZ8r9yGaX0I4IiLRc_NAWuJY1GJo2PoJkv-ULkg,Andrew Pinn,https://play-lh.googleusercontent.com/a-/AOh14GiOBZ8zSjNOMzv_S3e8AHey_AqtDoisGM-Mpxr4,Really good and easy to use. Super helpful in not needing to get on the computer and printing straight from phone.,4,0,2.7.3,6/11/2021 11:38,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEY3C6JI95de925HPRJYaZbboREgnEq7mCVK4bC1tSgHQ3Z0s1MUo2OdrBB4yasYmreRgbn0pQAbChCow,Nur Afiqah,https://play-lh.googleusercontent.com/a-/AOh14GjRFhrbQ7M4wveyoATfYbnnTQUoKipZT93P0m1I,Can i know how to connect with laptop?,4,0,2.7.3,6/11/2021 11:33,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOG56DAMtUu5Iw3F1VuHaXuP2oVkfS_X2pnglfTJQnWlfaj8hMAb-V6ufVHrH407rn4hHMGOdRt7JEk_-Q,Shirley Switzer,https://play-lh.googleusercontent.com/a/AATXAJwkqSdxXsmtQSIByqWpNB6uQYIAnC_Ip-4Tk0Y7=mo,"Put on one phone, worked GREAT. Would not work on second phone.",4,0,2.7.3,6/11/2021 8:21,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFeEGLVemLtB0o-YthykxFEngypnhd3KHTu_AVfl5mlAdAjEkE95kK0RVZdWBabOw6aSN7YPqENyZxYTg,John Lindo,https://play-lh.googleusercontent.com/a/AATXAJzaWfnvKNlZuFZWsClqcM962EYwSVVmASf7cdq3=mo,Good photo printer,4,0,2.7.3,6/11/2021 3:06,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFtIbLH0QEFEBJxlgsgH_pCOqZOgnfoXWkB9O2CJNKfNbJ3G5s_8zQBOMhOnFv3J1irRAIF5c8xDEYyWg,Wizzy Leolove,https://play-lh.googleusercontent.com/a-/AOh14GiDP52EDwWJeNyv61OQ3oUf0jH-HT4aDKTCzbVjSA,The picture doesn't give me a satisfaction outcome,4,0,2.7.3,6/11/2021 2:04,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFfK4SNocd_XLkKuBm4BLobPuEp9LIwsapcNK4-dnrnJH22yfoOsD32Bx-iJo2gN_WUiz6BVBt3mnmPNg,Robin and Beth Barnes,https://play-lh.googleusercontent.com/a/AATXAJyHrAykMJn9PYc73TvKkBnKwMTcBlfj5La8u32P=mo,Easy as!,4,0,2.7.3,6/11/2021 0:57,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOF-_X8Egi4TsPeTaG-a9vHf0CTJH7DOVjKaklNDXZT7bYLZFSPQ2uawlHNZ33_IuY8BI7SLsDBn3RCHNQ,Hafiz Juliana,https://play-lh.googleusercontent.com/a/AATXAJz_7TJo9iaJ42RjOZTLoBg1yjewXfvRIkjDS1gB=mo,Good..easy use..,4,0,2.7.3,6/10/2021 23:37,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHobh4CBjPoHcaTzb2vg9epzEBz6Cl5ZL_L6uY4Eq9WAYrVbJjWnNAksVMFM2T_M8bQuPVTRjIXlKjufQ,Kone Gninemeta Daouda,https://play-lh.googleusercontent.com/a/AATXAJxKJaLnqxpaaik3WkAk0NiuOFiSu2Xm7XE0mHQM=mo,Cool,4,0,2.7.3,6/10/2021 19:39,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGGWxl_vML1Pb4IVkr2JkYv274lr6q_1NUSvcBB50FcLrZAT2bpQjpQABYGf1YDkLEmDUIxAmZVhs_Ntw,Jeff Atkinson,https://play-lh.googleusercontent.com/a/AATXAJwi0Ce_si9TZ5IpNU9csdkDWUabu2x89nTixUz1=mo,Easy to set up. Does the job.,4,0,2.7.3,6/10/2021 8:59,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFjFwQLW9m0kbaaz3Nk4QZtXCnfI_fGEm75O_Ww3_SlEAEPIjOCkUlkGICAE-X2lb-W_FEV5ty8hSr4wg,Helen Caravona,https://play-lh.googleusercontent.com/a-/AOh14GiimM_i3un_35-leJR8fxq9tgRUZSNRmAkWKH7v,I would like more options for the photos.,4,0,2.7.3,6/9/2021 15:29,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFNDKHta0nMVqjipI98RhUYtTxXKbwM6NFOP12tvxalHAEZaB_7943PGIRFzM4kWnoPVKQbED6ROjFFwA,kristi smith,https://play-lh.googleusercontent.com/a-/AOh14GgwHe6WbnrpGqJYpxtVkCBaAVD5hmBzODBe3AlFqA,"Good printer so far, easy to hook up to wifi",4,0,2.7.3,6/8/2021 23:40,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHTV1HHnAcwx0KaSlMhDkf9a9zbpmmbO6Zyd6q9Ct5YMwv8LG4rDPqN9mORQmbTEnktrYa6fp3pQWBs3w,Joe MC MENEMY,https://play-lh.googleusercontent.com/a/AATXAJyK5X1Lmo-Q8FwIQRwar07CCRwoMvVb593ovwZ9=mo,Works like it should 👍,4,0,2.7.3,6/8/2021 20:36,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHVZk7_wFHH50WJGjxMReEYIwsHif65jqa6xxOuHe_P2p-E9iT4YQGUBMwn6SiyI1PIiEuO6afBr-fGYA,Marie Wright,https://play-lh.googleusercontent.com/a/AATXAJxme9zcyRR9ViH2m7yiHQ00KtBeSWO-TJxtMhI3=mo,Not a simple task to connect to devices. I have still not worked out how to print different size photos onto an A4 sheet of photo paper. However what I have managed to print has been excellent quality.,4,1,2.7.3,6/8/2021 18:21,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGStOWcUDAwX9L-CIiD5bdZbWofAMfFXEHJU6gvvOaWZgcH1cHZ60DblMHvMSll8WgzwgK0Ha0FcPUpEw,ian val,https://play-lh.googleusercontent.com/a-/AOh14Gi6cgFGs4l5uZ0z_w142x78-Qm6cIXfrf74IHyngw,very useful app,4,0,2.7.3,6/8/2021 11:21,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEeBEMOQaoiruB3sSHmM-OH4zFtT9C4bdMf7_pdl-CqvDqC8mhP7ERUuw9Yc0n0C9Zwx2_VeJ7XkMSCbg,William Goudge,https://play-lh.googleusercontent.com/a/AATXAJxKw_GD9vAcbUHTKVqHC2uJ1LHXQh63RFLJYr4M=mo,"Have a Cannon TS3350. Connects easily with mobile, great results.",4,0,2.7.3,6/8/2021 10:25,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOErjBljDpnJW4t8xQt4MpXp1vSiOQuY_mKXQd1ezop-r4jFScR4LY7cAKF0-jJiRkX4qrdZ2BUcAmbT8Q,Balaji Bala,https://play-lh.googleusercontent.com/a-/AOh14GiyVB_dbBAd1vWaDVPW4MTCF9617Uh0oPZs6ZTL3Q,Very nice 👍,4,0,2.7.3,6/8/2021 4:52,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEpfh0_D3gDnh-nKKwSG6KUrZzCPLJMV7jEojKeanTG28G1GApb9SXgooRMrZEsb91f13jmca9GQsh23Q,Light Yagami,https://play-lh.googleusercontent.com/a-/AOh14GiLsAf-JEHFF9RUpoTejpr3q3GBqj-ocanpooDL3g,"Function it well,, this is good",4,0,2.7.3,6/8/2021 1:57,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOE8Q3mT1hoov-V6Rf0DThBSFGbOf9RljyqAvbtlM6PMQPPRxbO7dVJSnPPyHW5oswB2LPqMOSZmu5sOgg,BhuvanN Gowda24,https://play-lh.googleusercontent.com/a/AATXAJxrQ3ItxwFkTwN5sF5L44vpBw43iZ29j_1HA9JJ=mo,good,4,0,2.7.3,6/7/2021 19:30,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGQ3haLoQugqefXeXgi2UpQd_R0vUfgnAq-dCnOlZTU4Bn5_JpMn_z1dUqrOrXtRLN4ax1yF18VUmwg1g,Rudy Schroder,https://play-lh.googleusercontent.com/a/AATXAJylthdrgwoe7kDrNh0Eogwj1eDtob6b4oSU54x3=mo,Perfect,4,0,2.6.3,6/7/2021 18:21,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFUlQnayw1-NW4Xo0MrPugsINlaNU_ks_Do2P5tJwIp0UTpxf5BpKbN9OVGj_v7i2Um8mLmy_1U_lcA_g,mewanah hadaway,https://play-lh.googleusercontent.com/a-/AOh14GjOjSih4cPUhHKhGJRe51Wdty7JBQBq1Z6j0up4,Really works makes everything easier,4,0,2.7.3,6/7/2021 16:59,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEPZyPwt5vt7DuoZS4bFbkX8k9Icik87LwkF2wsUDpU4RSJXEA1e5HsUlRxxPVPN5HWbEWnVGPHirzKWQ,Charles Hanson,https://play-lh.googleusercontent.com/a/AATXAJzWr8cmjdg3j6IbzD9aZQsUjA1ZQM09BoHl17Q5=mo,Good,4,0,2.7.3,6/7/2021 16:43,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOEDAWybb5Lv6mz3lrIm3XWXgGTRkmA7tmvopCBxjEnw7V3udTw6xGnjje51TVrJzz4IlLP0-6l2eacuQA,Daniel Barham,https://play-lh.googleusercontent.com/a/AATXAJwDOTHVMDMNhRt7lb07c52sqwwtLJI6LUATu_wL=mo,This app connects straight away...still trying to work out how to go into folders on phone...but successfully printed image,4,0,2.7.3,6/7/2021 7:39,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFBEoSwnSaZ-8jccVuW4hDRMyz2ZaKLmRHz4_uc5r_FT5xqfEYbga5j2i7dnnY1lNVgAf4pbY3b02wxUw,Muhammad Al-Farhaan,https://play-lh.googleusercontent.com/a-/AOh14Gia71vXau_1KA8xdr8AUuZa6jGXVADoIyoUPdX1hw,"Very good and convenient but there is not many options in print settings other than Size and Color, so 4 stars.",4,0,2.7.3,6/7/2021 6:55,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFdfx8kdX_alL92A6O0qTfyQQqWbw-pesYHtsajRXgjAvRkwIsQYqUfbn_ttVUZD7n7f_IZGZ7Ph6d5_Q,Sunny G,https://play-lh.googleusercontent.com/a/AATXAJwi2uNH_Ez21bvLg433O-qkMtDzOpvYJB7-3_G2=mo,Very nice,4,0,2.7.3,6/7/2021 4:36,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFSZ4h-HaOV3bQSWspm34rvl8zuFubqC0BJBmLTOzwjwpVC8az66gzv_1TRrAeqlIgG8is8pj1Kw1Vbtw,Whiskers N Whitetails,https://play-lh.googleusercontent.com/a-/AOh14Gg7WTXq23w2cAS7DqoEFhrT2M3Z0MzLo40gLFELtg,"I'm not real good with technology i guess due to my age, but this was verbally simple and easy. Scott R.",4,0,2.7.3,6/7/2021 3:42,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFMRvS3_VaFrlKb1jei9G4YLLh6l8f_7Xy01jW2sHngdiZk1zD3RCcvkHSUkuqbsT9-AMslk2Nn9lf1OQ,Lindelihle Khuzwayo,https://play-lh.googleusercontent.com/a-/AOh14GicorT-2892L9I4HD-HbRJ29AK5oihCD9ES93m_,It's working,4,0,2.7.3,6/6/2021 23:52,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOH81ZUDI0OXvXubmSDCQ7pcyRhkqY5LSNtNtIvMnptCyY4zrAgO6Zn9pG7p4XErsZit8vpdvDLH3kWFHA,scottie pickett,https://play-lh.googleusercontent.com/a/AATXAJxXu-NdYJInwtN_pFG3q8pdRSjn5rkzgOy4RyP_=mo,So far it's ok no problem yet,4,0,2.7.3,6/6/2021 23:05,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFw-3zDbrCubxKVlxnDs6cVaZi87voEW5wywMGFkxIamh6Awk89pDS_0jM5V7-mw5h9r2OmBMNSfcxIUw,Sherri Phillips,https://play-lh.googleusercontent.com/a/AATXAJwG8SP1QxhsfdfgZB1e4kXiy14GtiMm_ZLoZcC-=mo,Took me a bit to figure out how to set it up but once I got it great!,4,0,2.7.3,6/6/2021 17:29,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGuHUpLUfX6MJ9JAfW93TDwcvh19ROtTqwZBcVt-ZvckIj6eRnIdSUY_bB1oEFek7t0-oUClJH6bYXqBg,ron stevens,https://play-lh.googleusercontent.com/a-/AOh14GgTR9rNUrGR-d8L4SOdaGnwDCmLI3Pevc_yzEkSAQ,Seems to work OK most of the time,4,0,2.7.3,6/6/2021 10:22,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOE6VSwbGXo7ESXR8gK6zKbEdpFAWeZkruB-RY32ggg8QhS-RHeoPUnlTerTJxE_vlitr9NJ-J_W4-6mqQ,Willie Brown,https://play-lh.googleusercontent.com/a/AATXAJw8q9Bxx5aSF0APUcsZTsG9hjRMa_kr4oAkg33C=mo,I love this app It is convience amd quick,4,0,2.7.3,6/5/2021 0:40,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFS9Q_o1tSjhM_a6ABgRqvt8EdGPbw6YUQ37poUOQmqGukWwDOHX9EQzgrpD7TY5FvrRbd7gjUug4bKvg,Ken Dwyer,https://play-lh.googleusercontent.com/a-/AOh14GjorJD0jkEVzQMBDnwPSJsd9JIo3NVRQj43ptUy8C0,"Now that Google cloud print is being deprecated, I can use Canon cloud print from my Android mobile as my Canon printer is not directly supported by ChromeOS. EDIT: June 2021... Now using the improved interface version on Pixel 4a Android phone. The printer connection via WiFi was easier to set up and the expanded range of cloud platforms from which to choose is welcome. If only a discernable sort order could be implemented in the Drive folder / document pick list..! 4 stars.",4,2,2.7.3,6/4/2021 23:14,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOHCGiM7yS1-MsM-tZ2RUJAuzUcNls3fYy8FuNtXBWmV1kD6YrOgK0LOMwPtNmAKNPe3EhhQYZiRw4GoYA,Satish Nirmale,https://play-lh.googleusercontent.com/a-/AOh14Gg2B5E_FcEn3Zuc4CpVd6qE_S2BY8YNU3EQgKs54w,Nice experience of printing document.,4,0,2.7.3,6/4/2021 7:49,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFcIfydPqp8atMZLXBmlimJodNCpT-8NQsgWlF9UOBD9C9MyeZ_mOLsfV7UCoJ4n58ye15pKXPUeIGUVw,Stephen Oates,https://play-lh.googleusercontent.com/a/AATXAJyFGvwD-RoxGZwwQEDiOQ-AjvVqhZBWvhGez-M=mo,Works ok,4,0,2.7.3,6/3/2021 20:44,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOFwjHvTL7WWaE4yeany_0hmhACW-gL19FcQBDiyRmYIA4icdDVexGHAeAnp3JQChETQY6ubzer2kcF9RQ,Brenda Burns,https://play-lh.googleusercontent.com/a-/AOh14GhLG-BaIx5ynn1wTU7Wxto-87DHRj3Wg2cyAAfLsw,A little confusing at first but the online manual helped me thru it.,4,0,2.7.3,6/3/2021 20:24,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOGWVblMMpGh2W0hylCm6ccmgDv7MZOsEonukRYW8NToFD9DOq4yg-MC3ZuTW-BQXCzX_sP7HXCP-dP6Kw,jonathan eduardo tapias beltran,https://play-lh.googleusercontent.com/a-/AOh14GhLWDIx8QcjZpjjZkM7DttzZUYTStNpxMWS_TC9lg,Is good but is posible will best,4,0,2.7.3,6/3/2021 15:44,,,newest,jp.co.canon.bsd.ad.pixmaprint
gp:AOqpTOF-omXvRZ6V8sywInUgqo2JrSRTSOU00xyZsSm06cCdebCu2HrwtJLOllujPnjb_LsxvSL-v_qaeg3Sjg,Ananya Sharma,https://play-lh.googleusercontent.com/a-/AOh14GjbCh4rQOLZetLnl52FKBHhyGtN0VcehgaDme9E_A,This app is very easy and you can also print your documents.,4,0,2.7.3,6/3/2021 15:13,,,newest,jp.co.canon.bsd.ad.pixmaprint
