responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
_4wHaZWDFbHZnvgPgt-ZqQs,Norman Niles #3,time_segment_2414_Norman Niles #3_congestion_enter_rating,time_segment_2414_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-38-45.mp4,2025-10-23 10:38:45,2025-10-23 10:38:41,2025-10-23 10:39:40,2025-10-23,low,free flowing,free flowing,2414,test_input_15
0YkHadSIG8eTmecPu8rsgQE,Norman Niles #3,time_segment_2415_Norman Niles #3_congestion_enter_rating,time_segment_2415_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-39-45.mp4,2025-10-23 10:39:45,2025-10-23 10:39:41,2025-10-23 10:40:41,2025-10-23,low,free flowing,free flowing,2415,test_input_15
9IwHafjWF7-envgP6uGTmAE,Norman Niles #3,time_segment_2416_Norman Niles #3_congestion_enter_rating,time_segment_2416_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-40-45.mp4,2025-10-23 10:40:45,2025-10-23 10:40:42,2025-10-23 10:41:41,2025-10-23,low,light delay,free flowing,2416,test_input_15
DY0HaZqgONm7nvgPq8e12AU,Norman Niles #3,time_segment_2417_Norman Niles #3_congestion_enter_rating,time_segment_2417_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-41-45.mp4,2025-10-23 10:41:45,2025-10-23 10:41:42,2025-10-23 10:42:41,2025-10-23,low,moderate delay,free flowing,2417,test_input_15
04kHaaq-D5__698PweWaiQ4,Norman Niles #3,time_segment_2418_Norman Niles #3_congestion_enter_rating,time_segment_2418_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-42-45.mp4,2025-10-23 10:42:45,2025-10-23 10:42:42,2025-10-23 10:43:41,2025-10-23,low,light delay,free flowing,2418,test_input_15
5okHacTpPOaQ2PgPqvKU8As,Norman Niles #3,time_segment_2419_Norman Niles #3_congestion_enter_rating,time_segment_2419_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-43-45.mp4,2025-10-23 10:43:45,2025-10-23 10:43:42,2025-10-23 10:44:41,2025-10-23,medium,heavy delay,free flowing,2419,test_input_15
B40HabW9N6HXnvgP76fxyQI,Norman Niles #3,time_segment_2420_Norman Niles #3_congestion_enter_rating,time_segment_2420_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-44-45.mp4,2025-10-23 10:44:45,2025-10-23 10:44:42,2025-10-23 10:45:43,2025-10-23,low,light delay,free flowing,2420,test_input_15
A40Haev_HLzA698P_KuO8AM,Norman Niles #3,time_segment_2421_Norman Niles #3_congestion_enter_rating,time_segment_2421_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-45-45.mp4,2025-10-23 10:45:45,2025-10-23 10:45:42,2025-10-23 10:46:41,2025-10-23,high,moderate delay,free flowing,2421,test_input_15
QosHad3WH-K2nvgPsZGZ4Aw,Norman Niles #3,time_segment_2422_Norman Niles #3_congestion_enter_rating,time_segment_2422_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-46-45.mp4,2025-10-23 10:46:45,2025-10-23 10:46:42,2025-10-23 10:47:00,2025-10-23,medium,light delay,free flowing,2422,test_input_15
FIwHaYLqPLzA698P_KuO8AM,Norman Niles #3,time_segment_2423_Norman Niles #3_congestion_enter_rating,time_segment_2423_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-47-45.mp4,2025-10-23 10:47:45,2025-10-23 10:47:42,2025-10-23 10:48:41,2025-10-23,low,heavy delay,heavy delay,2423,test_input_15
c48HadL3JbXOnvgP3YW5kQs,Norman Niles #3,time_segment_2424_Norman Niles #3_congestion_enter_rating,time_segment_2424_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-48-45.mp4,2025-10-23 10:48:45,2025-10-23 10:48:42,2025-10-23 10:49:41,2025-10-23,medium,moderate delay,free flowing,2424,test_input_15
04kHafLaKtm7nvgPq8e12AU,Norman Niles #3,time_segment_2425_Norman Niles #3_congestion_enter_rating,time_segment_2425_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-49-45.mp4,2025-10-23 10:49:45,2025-10-23 10:49:42,2025-10-23 10:50:41,2025-10-23,high,moderate delay,free flowing,2425,test_input_15
DooHadKCMtiD2PgPyKaayQw,Norman Niles #3,time_segment_2426_Norman Niles #3_congestion_enter_rating,time_segment_2426_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-50-45.mp4,2025-10-23 10:50:45,2025-10-23 10:50:42,2025-10-23 10:51:41,2025-10-23,low,free flowing,free flowing,2426,test_input_15
zYkHaZ-qHLXOnvgP3YW5kQs,Norman Niles #3,time_segment_2427_Norman Niles #3_congestion_enter_rating,time_segment_2427_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-51-45.mp4,2025-10-23 10:51:45,2025-10-23 10:51:42,2025-10-23 10:52:59,2025-10-23,medium,light delay,free flowing,2427,test_input_15
-owHaeHoKbzA698P_KuO8AM,Norman Niles #3,time_segment_2428_Norman Niles #3_congestion_enter_rating,time_segment_2428_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-10-52-45.mp4,2025-10-23 10:52:45,2025-10-23 10:52:42,2025-10-23 10:53:59,2025-10-23,medium,light delay,free flowing,2428,test_input_15
AIsHafiDLeaQ2PgPqvKU8As,Norman Niles #3,time_segment_2483_Norman Niles #3_congestion_enter_rating,time_segment_2483_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-47-45.mp4,2025-10-23 11:47:45,2025-10-23 11:47:42,2025-10-23 11:48:41,2025-10-23,high,light delay,free flowing,2483,test_input_15
BI0HaYicLrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_2484_Norman Niles #3_congestion_enter_rating,time_segment_2484_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-48-45.mp4,2025-10-23 11:48:45,2025-10-23 11:48:42,2025-10-23 11:49:41,2025-10-23,medium,heavy delay,light delay,2484,test_input_15
do8HaayfM7-envgP6uGTmAE,Norman Niles #3,time_segment_2485_Norman Niles #3_congestion_enter_rating,time_segment_2485_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-49-45.mp4,2025-10-23 11:49:45,2025-10-23 11:49:41,2025-10-23 11:50:59,2025-10-23,medium,free flowing,free flowing,2485,test_input_15
A40HaZiAG9m7nvgPq8e12AU,Norman Niles #3,time_segment_2486_Norman Niles #3_congestion_enter_rating,time_segment_2486_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-50-45.mp4,2025-10-23 11:50:45,2025-10-23 11:50:41,2025-10-23 11:51:41,2025-10-23,low,heavy delay,moderate delay,2486,test_input_15
CooHaeemMtm7nvgPq8e12AU,Norman Niles #3,time_segment_2487_Norman Niles #3_congestion_enter_rating,time_segment_2487_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-51-45.mp4,2025-10-23 11:51:45,2025-10-23 11:51:41,2025-10-23 11:52:59,2025-10-23,low,moderate delay,free flowing,2487,test_input_15
EYsHaaXZBbzA698P_KuO8AM,Norman Niles #3,time_segment_2488_Norman Niles #3_congestion_enter_rating,time_segment_2488_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-52-45.mp4,2025-10-23 11:52:45,2025-10-23 11:52:41,2025-10-23 11:53:59,2025-10-23,medium,heavy delay,free flowing,2488,test_input_15
EI0HafPpJ6HXnvgP76fxyQI,Norman Niles #3,time_segment_2489_Norman Niles #3_congestion_enter_rating,time_segment_2489_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-53-45.mp4,2025-10-23 11:53:45,2025-10-23 11:53:41,2025-10-23 11:54:59,2025-10-23,low,heavy delay,free flowing,2489,test_input_15
0okHae_FF-aQ2PgPqvKU8As,Norman Niles #3,time_segment_2490_Norman Niles #3_congestion_enter_rating,time_segment_2490_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-54-45.mp4,2025-10-23 11:54:45,2025-10-23 11:54:41,2025-10-23 11:55:41,2025-10-23,none,heavy delay,free flowing,2490,test_input_15
_owHacqBPbzA698P_KuO8AM,Norman Niles #3,time_segment_2491_Norman Niles #3_congestion_enter_rating,time_segment_2491_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-55-45.mp4,2025-10-23 11:55:45,2025-10-23 11:55:41,2025-10-23 11:56:41,2025-10-23,medium,moderate delay,free flowing,2491,test_input_15
SosHaZTyPOK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_2492_Norman Niles #3_congestion_enter_rating,time_segment_2492_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-56-45.mp4,2025-10-23 11:56:45,2025-10-23 11:56:41,2025-10-23 11:57:41,2025-10-23,high,moderate delay,free flowing,2492,test_input_15
BI0HabTLDa-vnvgPjoXZqA0,Norman Niles #3,time_segment_2493_Norman Niles #3_congestion_enter_rating,time_segment_2493_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-57-45.mp4,2025-10-23 11:57:45,2025-10-23 11:57:41,2025-10-23 11:58:41,2025-10-23,medium,moderate delay,free flowing,2493,test_input_15
_osHaYq5JbzA698P_KuO8AM,Norman Niles #3,time_segment_2494_Norman Niles #3_congestion_enter_rating,time_segment_2494_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-58-45.mp4,2025-10-23 11:58:45,2025-10-23 11:58:41,2025-10-23 11:59:41,2025-10-23,medium,heavy delay,free flowing,2494,test_input_15
zIkHaY_ZKNiD2PgPyKaayQw,Norman Niles #3,time_segment_2495_Norman Niles #3_congestion_enter_rating,time_segment_2495_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-11-59-45.mp4,2025-10-23 11:59:45,2025-10-23 11:59:41,2025-10-23 12:00:41,2025-10-23,low,moderate delay,free flowing,2495,test_input_15
D4sHaYzeBp__698PweWaiQ4,Norman Niles #3,time_segment_2496_Norman Niles #3_congestion_enter_rating,time_segment_2496_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-12-00-45.mp4,2025-10-23 12:00:45,2025-10-23 12:00:41,2025-10-23 12:01:00,2025-10-23,high,moderate delay,free flowing,2496,test_input_15
_4wHabe2CcjtnvgP8NiHuAw,Norman Niles #3,time_segment_2497_Norman Niles #3_congestion_enter_rating,time_segment_2497_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-12-01-45.mp4,2025-10-23 12:01:45,2025-10-23 12:01:41,2025-10-23 12:02:40,2025-10-23,none,light delay,free flowing,2497,test_input_15
CooHaavIB4rQnvgPpPTHwA4,Norman Niles #3,time_segment_2623_Norman Niles #3_congestion_enter_rating,time_segment_2623_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-11-45.mp4,2025-10-23 14:11:45,2025-10-23 14:11:41,2025-10-23 14:12:40,2025-10-23,medium,free flowing,free flowing,2623,test_input_15
zIkHabn9MYrQnvgPpPTHwA4,Norman Niles #3,time_segment_2624_Norman Niles #3_congestion_enter_rating,time_segment_2624_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-12-45.mp4,2025-10-23 14:12:45,2025-10-23 14:12:41,2025-10-23 14:13:41,2025-10-23,medium,moderate delay,free flowing,2624,test_input_15
DY0Hacm7Cdm7nvgPq8e12AU,Norman Niles #3,time_segment_2625_Norman Niles #3_congestion_enter_rating,time_segment_2625_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-13-45.mp4,2025-10-23 14:13:45,2025-10-23 14:13:41,2025-10-23 14:14:41,2025-10-23,medium,light delay,free flowing,2625,test_input_15
KYsHaZ_mFOaQ2PgPqvKU8As,Norman Niles #3,time_segment_2626_Norman Niles #3_congestion_enter_rating,time_segment_2626_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-14-45.mp4,2025-10-23 14:14:45,2025-10-23 14:14:41,2025-10-23 14:15:41,2025-10-23,low,moderate delay,free flowing,2626,test_input_15
zIkHaZ2EL7-envgP6uGTmAE,Norman Niles #3,time_segment_2627_Norman Niles #3_congestion_enter_rating,time_segment_2627_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-15-45.mp4,2025-10-23 14:15:45,2025-10-23 14:15:41,2025-10-23 14:16:40,2025-10-23,low,free flowing,free flowing,2627,test_input_15
I4sHaeePBrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_2628_Norman Niles #3_congestion_enter_rating,time_segment_2628_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-16-45.mp4,2025-10-23 14:16:45,2025-10-23 14:16:41,2025-10-23 14:17:41,2025-10-23,medium,moderate delay,free flowing,2628,test_input_15
BY0Haf-hF9iD2PgPyKaayQw,Norman Niles #3,time_segment_2629_Norman Niles #3_congestion_enter_rating,time_segment_2629_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-17-45.mp4,2025-10-23 14:17:45,2025-10-23 14:17:41,2025-10-23 14:18:40,2025-10-23,low,free flowing,free flowing,2629,test_input_15
7YkHab2eEf_rld8Pu42kgAM,Norman Niles #3,time_segment_2630_Norman Niles #3_congestion_enter_rating,time_segment_2630_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-18-45.mp4,2025-10-23 14:18:45,2025-10-23 14:18:41,2025-10-23 14:19:41,2025-10-23,medium,heavy delay,free flowing,2630,test_input_15
aYwHacvJH7XOnvgP3YW5kQs,Norman Niles #3,time_segment_2631_Norman Niles #3_congestion_enter_rating,time_segment_2631_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-19-45.mp4,2025-10-23 14:19:45,2025-10-23 14:19:41,2025-10-23 14:20:40,2025-10-23,none,light delay,free flowing,2631,test_input_15
HowHaafnDOaQ2PgPqvKU8As,Norman Niles #3,time_segment_2632_Norman Niles #3_congestion_enter_rating,time_segment_2632_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-20-45.mp4,2025-10-23 14:20:45,2025-10-23 14:20:41,2025-10-23 14:21:41,2025-10-23,low,free flowing,free flowing,2632,test_input_15
BY0HaauPN6HXnvgP76fxyQI,Norman Niles #3,time_segment_2633_Norman Niles #3_congestion_enter_rating,time_segment_2633_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-21-45.mp4,2025-10-23 14:21:45,2025-10-23 14:21:41,2025-10-23 14:22:40,2025-10-23,low,light delay,free flowing,2633,test_input_15
7YwHacp6uZ-e-A-hpNKpDQ,Norman Niles #3,time_segment_2634_Norman Niles #3_congestion_enter_rating,time_segment_2634_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-22-45.mp4,2025-10-23 14:22:45,2025-10-23 14:22:41,2025-10-23 14:23:41,2025-10-23,low,free flowing,free flowing,2634,test_input_15
A40HaZbrJ8jtnvgP8NiHuAw,Norman Niles #3,time_segment_2635_Norman Niles #3_congestion_enter_rating,time_segment_2635_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-23-45.mp4,2025-10-23 14:23:45,2025-10-23 14:23:19,2025-10-23 14:24:40,2025-10-23,medium,moderate delay,free flowing,2635,test_input_15
XosHaYDdGdiNmecPivmHgQ0,Norman Niles #3,time_segment_2636_Norman Niles #3_congestion_enter_rating,time_segment_2636_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-24-45.mp4,2025-10-23 14:24:45,2025-10-23 14:24:41,2025-10-23 14:25:40,2025-10-23,low,free flowing,free flowing,2636,test_input_15
0okHaannPL-bm9IPxom_wQU,Norman Niles #3,time_segment_2637_Norman Niles #3_congestion_enter_rating,time_segment_2637_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-14-25-45.mp4,2025-10-23 14:25:45,2025-10-23 14:25:41,2025-10-23 14:26:40,2025-10-23,low,free flowing,free flowing,2637,test_input_15
EYsHaab5ArzA698P_KuO8AM,Norman Niles #3,time_segment_2692_Norman Niles #3_congestion_enter_rating,time_segment_2692_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-20-45.mp4,2025-10-23 15:20:45,2025-10-23 15:20:41,2025-10-23 15:21:40,2025-10-23,none,free flowing,free flowing,2692,test_input_15
8IkHafvpJ7Ov3NoPq7G46QE,Norman Niles #3,time_segment_2693_Norman Niles #3_congestion_enter_rating,time_segment_2693_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-21-45.mp4,2025-10-23 15:21:45,2025-10-23 15:21:41,2025-10-23 15:22:40,2025-10-23,medium,free flowing,free flowing,2693,test_input_15
AYoHaYjGDr-envgP6uGTmAE,Norman Niles #3,time_segment_2694_Norman Niles #3_congestion_enter_rating,time_segment_2694_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-22-45.mp4,2025-10-23 15:22:45,2025-10-23 15:22:41,2025-10-23 15:23:41,2025-10-23,medium,free flowing,free flowing,2694,test_input_15
IY0HaaehOOK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_2695_Norman Niles #3_congestion_enter_rating,time_segment_2695_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-23-45.mp4,2025-10-23 15:23:45,2025-10-23 15:23:41,2025-10-23 15:24:40,2025-10-23,low,light delay,free flowing,2695,test_input_15
DI0Hab21I9iD2PgPyKaayQw,Norman Niles #3,time_segment_2696_Norman Niles #3_congestion_enter_rating,time_segment_2696_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-24-45.mp4,2025-10-23 15:24:45,2025-10-23 15:24:41,2025-10-23 15:25:40,2025-10-23,none,light delay,free flowing,2696,test_input_15
d48HaeXNG6HXnvgP76fxyQI,Norman Niles #3,time_segment_2697_Norman Niles #3_congestion_enter_rating,time_segment_2697_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-25-45.mp4,2025-10-23 15:25:45,2025-10-23 15:25:41,2025-10-23 15:26:40,2025-10-23,low,moderate delay,free flowing,2697,test_input_15
v4wHadCrJuaQ2PgPqvKU8As,Norman Niles #3,time_segment_2698_Norman Niles #3_congestion_enter_rating,time_segment_2698_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-26-45.mp4,2025-10-23 15:26:45,2025-10-23 15:26:41,2025-10-23 15:27:40,2025-10-23,medium,free flowing,free flowing,2698,test_input_15
_owHabeqMbXOnvgP3YW5kQs,Norman Niles #3,time_segment_2699_Norman Niles #3_congestion_enter_rating,time_segment_2699_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-27-45.mp4,2025-10-23 15:27:45,2025-10-23 15:27:41,2025-10-23 15:29:40,2025-10-23,medium,heavy delay,free flowing,2699,test_input_15
_owHaYP3N7XOnvgP3YW5kQs,Norman Niles #3,time_segment_2700_Norman Niles #3_congestion_enter_rating,time_segment_2700_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-28-45.mp4,2025-10-23 15:28:45,2025-10-23 15:28:41,2025-10-23 15:29:40,2025-10-23,low,free flowing,free flowing,2700,test_input_15
DYoHad2yOrOv3NoPq7G46QE,Norman Niles #3,time_segment_2701_Norman Niles #3_congestion_enter_rating,time_segment_2701_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-29-45.mp4,2025-10-23 15:29:45,2025-10-23 15:29:41,2025-10-23 15:30:40,2025-10-23,low,heavy delay,free flowing,2701,test_input_15
CY0Hab7KH-aQ2PgPqvKU8As,Norman Niles #3,time_segment_2702_Norman Niles #3_congestion_enter_rating,time_segment_2702_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-30-45.mp4,2025-10-23 15:30:45,2025-10-23 15:30:41,2025-10-23 15:31:41,2025-10-23,low,moderate delay,free flowing,2702,test_input_15
zIkHaeOsJ7XOnvgP3YW5kQs,Norman Niles #3,time_segment_2703_Norman Niles #3_congestion_enter_rating,time_segment_2703_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-31-45.mp4,2025-10-23 15:31:45,2025-10-23 15:31:41,2025-10-23 15:32:41,2025-10-23,none,moderate delay,free flowing,2703,test_input_15
GYwHaf6HLbXOnvgP3YW5kQs,Norman Niles #3,time_segment_2704_Norman Niles #3_congestion_enter_rating,time_segment_2704_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-32-45.mp4,2025-10-23 15:32:45,2025-10-23 15:32:41,2025-10-23 15:33:41,2025-10-23,low,free flowing,free flowing,2704,test_input_15
PYoHadSWMJ__698PweWaiQ4,Norman Niles #3,time_segment_2705_Norman Niles #3_congestion_enter_rating,time_segment_2705_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-33-45.mp4,2025-10-23 15:33:45,2025-10-23 15:33:41,2025-10-23 15:34:41,2025-10-23,medium,moderate delay,free flowing,2705,test_input_15
0okHacr3K7HZnvgPgt-ZqQs,Norman Niles #3,time_segment_2706_Norman Niles #3_congestion_enter_rating,time_segment_2706_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-23-15-34-45.mp4,2025-10-23 15:34:45,2025-10-23 15:34:41,2025-10-23 15:35:40,2025-10-23,medium,light delay,free flowing,2706,test_input_15
B4oHaaaUBtymmecP6_3GoAQ,Norman Niles #3,time_segment_2874_Norman Niles #3_congestion_enter_rating,time_segment_2874_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-22-45.mp4,2025-10-24 06:22:45,2025-10-24 06:22:44,2025-10-24 06:23:43,2025-10-24,none,free flowing,free flowing,2874,test_input_15
Ao0HaeLWCKHXnvgP76fxyQI,Norman Niles #3,time_segment_2875_Norman Niles #3_congestion_enter_rating,time_segment_2875_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-23-45.mp4,2025-10-24 06:23:45,2025-10-24 06:23:44,2025-10-24 06:24:44,2025-10-24,none,free flowing,free flowing,2875,test_input_15
A40HaafDIbmfnvgPoaTSqQ0,Norman Niles #3,time_segment_2876_Norman Niles #3_congestion_enter_rating,time_segment_2876_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-24-45.mp4,2025-10-24 06:24:45,2025-10-24 06:24:44,2025-10-24 06:25:44,2025-10-24,none,free flowing,free flowing,2876,test_input_15
_4wHaa7eCaHXnvgP76fxyQI,Norman Niles #3,time_segment_2877_Norman Niles #3_congestion_enter_rating,time_segment_2877_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-25-45.mp4,2025-10-24 06:25:45,2025-10-24 06:25:44,2025-10-24 06:26:43,2025-10-24,none,free flowing,free flowing,2877,test_input_15
v4wHaZi2L5KdmecPt_3RiQ4,Norman Niles #3,time_segment_2878_Norman Niles #3_congestion_enter_rating,time_segment_2878_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-26-45.mp4,2025-10-24 06:26:45,2025-10-24 06:26:44,2025-10-24 06:27:44,2025-10-24,none,free flowing,free flowing,2878,test_input_15
WIsHaaynOLHZnvgPgt-ZqQs,Norman Niles #3,time_segment_2879_Norman Niles #3_congestion_enter_rating,time_segment_2879_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-27-45.mp4,2025-10-24 06:27:45,2025-10-24 06:27:44,2025-10-24 06:28:43,2025-10-24,none,free flowing,free flowing,2879,test_input_15
0YkHacbhNK-vnvgPjoXZqA0,Norman Niles #3,time_segment_2880_Norman Niles #3_congestion_enter_rating,time_segment_2880_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-28-45.mp4,2025-10-24 06:28:45,2025-10-24 06:28:44,2025-10-24 06:29:44,2025-10-24,none,free flowing,free flowing,2880,test_input_15
AYoHaZz8CKSXmecP9PbSyA8,Norman Niles #3,time_segment_2881_Norman Niles #3_congestion_enter_rating,time_segment_2881_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-29-45.mp4,2025-10-24 06:29:45,2025-10-24 06:29:44,2025-10-24 06:30:43,2025-10-24,low,free flowing,free flowing,2881,test_input_15
X4sHadTbEIrQnvgPpPTHwA4,Norman Niles #3,time_segment_2882_Norman Niles #3_congestion_enter_rating,time_segment_2882_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-30-45.mp4,2025-10-24 06:30:45,2025-10-24 06:30:44,2025-10-24 06:31:43,2025-10-24,none,free flowing,free flowing,2882,test_input_15
v4wHab7lI8eTmecPu8rsgQE,Norman Niles #3,time_segment_2883_Norman Niles #3_congestion_enter_rating,time_segment_2883_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-31-45.mp4,2025-10-24 06:31:45,2025-10-24 06:31:44,2025-10-24 06:32:43,2025-10-24,none,free flowing,free flowing,2883,test_input_15
64kHacLGILOv3NoPq7G46QE,Norman Niles #3,time_segment_2884_Norman Niles #3_congestion_enter_rating,time_segment_2884_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-32-45.mp4,2025-10-24 06:32:45,2025-10-24 06:32:44,2025-10-24 06:33:43,2025-10-24,none,free flowing,free flowing,2884,test_input_15
0okHacCoCNm7nvgPq8e12AU,Norman Niles #3,time_segment_2885_Norman Niles #3_congestion_enter_rating,time_segment_2885_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-33-45.mp4,2025-10-24 06:33:45,2025-10-24 06:33:44,2025-10-24 06:34:43,2025-10-24,none,free flowing,free flowing,2885,test_input_15
EIsHae-JOLzA698P_KuO8AM,Norman Niles #3,time_segment_2886_Norman Niles #3_congestion_enter_rating,time_segment_2886_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-34-45.mp4,2025-10-24 06:34:45,2025-10-24 06:34:44,2025-10-24 06:35:43,2025-10-24,none,free flowing,free flowing,2886,test_input_15
BIoHadagMpSgmecP8YHv4Qc,Norman Niles #3,time_segment_2887_Norman Niles #3_congestion_enter_rating,time_segment_2887_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-35-45.mp4,2025-10-24 06:35:45,2025-10-24 06:35:44,2025-10-24 06:36:43,2025-10-24,none,free flowing,free flowing,2887,test_input_15
A40HafOWHrXOnvgP3YW5kQs,Norman Niles #3,time_segment_2888_Norman Niles #3_congestion_enter_rating,time_segment_2888_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-06-36-45.mp4,2025-10-24 06:36:45,2025-10-24 06:36:44,2025-10-24 06:37:43,2025-10-24,none,free flowing,free flowing,2888,test_input_15
A4oHabzIJvK1ld8PufLf6AI,Norman Niles #3,time_segment_2943_Norman Niles #3_congestion_enter_rating,time_segment_2943_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-31-45.mp4,2025-10-24 07:31:45,2025-10-24 07:31:43,2025-10-24 07:32:43,2025-10-24,none,free flowing,free flowing,2943,test_input_15
